"SequenceID","FieldID","Species","VisitID","Transect","VisitDate","CoEOfConsvm","PlantedDate","SeedVendor","Quadrat","CoverValue"
"6598","Gage11018A","Monarda citriodora","SP2Fossler",2,2018-06-12,"*",NA,NA,"Q8FC",NA
"6606","Gage11054","Monarda citriodora","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6616","Gage11054","Bromus japonicus","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6619","Gage11054","Bromus tectorum","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6621","Gage11054","Monarda citriodora","F2Riha",2,2018-10-23,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6631","Gage11054","Echinochloa crus-galli","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6636","Gage11054","Penstemon digitalis","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6641","Gage11054","Bromus tectorum","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6645","Gage11054","Bromus tectorum","F2Riha",2,2018-10-23,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6655","Gage11054","Ulmus pumila","F2Riha",2,2018-10-23,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6657","Gage11054","Ulmus pumila","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6660","Gage11054","Monarda citriodora","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6662","Gage11054","Bromus tectorum","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6668","Gage11054","Bromus inermis","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6669","Gage11054","Lactuca serriola","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6670","Gage11054","Monarda citriodora","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6671","Gage11054","Penstemon digitalis","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6678","Gage11054","Bromus japonicus","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q8FC",NA
"6692","Gage11060","Monarda citriodora","SP1Seitz",1,2018-06-12,"*",2015-02-24,"Stock Seed","Q8FC",NA
"6702","Gage11060","Monarda citriodora","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q8FC",NA
"6704","Gage11060","Taraxacum officinale","F1Seitz",1,2018-10-23,"*",2015-02-24,"Stock Seed","Q8FC",NA
"6705","Gage11060","Setaria viridis","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q8FC",NA
"6719","Gage11060","Echinacea purpurea","F1Seitz",1,2018-10-23,"*",2015-02-24,"Stock Seed","Q8FC",NA
"6721","Gage11060","Taraxacum officinale","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q8FC",NA
"6742","Gage11060","Bromus tectorum","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q8FC",NA
"6747","Gage11060","Bromus tectorum","SP1Seitz",1,2018-06-12,"*",2015-02-24,"Stock Seed","Q8FC",NA
"6751","Gage11060","Poa pratensis","SP1Seitz",1,2018-06-12,"*",2015-02-24,"Stock Seed","Q8FC",NA
"6755","Harlan11007A","Trifolium pratense","SP1Lutjeharms4.6",1,2018-05-31,"*",NA,NA,"Q8FC",NA
"6764","Harlan11007A","Bromus inermis","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6765","Harlan11007A","Monarda citriodora","SP1Lutjeharms4.6",1,2018-05-31,"*",NA,NA,"Q8FC",NA
"6766","Harlan11007A","Verbascum thapsus","SP1Lutjeharms4.6",1,2018-05-31,"*",NA,NA,"Q8FC",NA
"6767","Harlan11007A","Monarda citriodora","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q8FC",NA
"6780","Harlan11007A","Ulmus pumila","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q8FC",NA
"6783","Harlan11007A","Ulmus pumila","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6787","Harlan11007A","Monarda citriodora","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6789","Harlan11007A","Gaillardia aristata","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q8FC",NA
"6790","Harlan11007A","Verbascum thapsus","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q8FC",NA
"6791","Harlan11007A","Verbascum thapsus","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6795","Harlan11007A","Trifolium pratense","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6799","Harlan11007A","Monarda citriodora","F2Lutjeharms4.6",2,2018-09-27,"*",NA,NA,"Q8FC",NA
"6806","Harlan11007A","Lactuca serriola","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6810","Harlan11008A","Trifolium pratense","SP2Lutjeharms",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6814","Harlan11008A","Kochia scoparia","SP1Lutjeharms",1,2018-05-31,"*",NA,NA,"Q8FC",NA
"6815","Harlan11008A","Kochia scoparia","SP2Lutjeharms",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6817","Harlan11008A","Lactuca serriola","SP1Lutjeharms",1,2018-05-31,"*",NA,NA,"Q8FC",NA
"6820","Harlan11008A","Chenopodium album","SP2Lutjeharms",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6826","Harlan11008A","Cannabis sativa","SP2Lutjeharms",2,2018-05-31,"*",NA,NA,"Q8FC",NA
"6828","Harlan11008A","Taraxacum officinale","SP1Lutjeharms",1,2018-05-31,"*",NA,NA,"Q8FC",NA
"6868","Harlan11012","Lactuca serriola","SP2Woollen",2,2018-05-31,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q8FC",NA
"6875","Harlan11012","Lactuca serriola","SP1Woollen",1,2018-05-31,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q8FC",NA
"6895","Harlan11012","Taraxacum officinale","F2Woollen",2,2018-09-28,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q8FC",NA
"6906","Johnson110261","Convolvulus arvensis","SP2Leuenberger1",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6914","Johnson110261","Bromus tectorum","SP2Leuenberger1",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6919","Johnson110261","Bromus tectorum","F1Leuenberger1",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6920","Johnson110261","Lactuca serriola","SP2Leuenberger1",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6934","Johnson110261","Bromus japonicus","SP1Leuenberger1",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6936","Johnson110261","Bromus tectorum","F2Leuenberger1",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6939","Johnson110261","Convolvulus arvensis","F2Leuenberger1",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6944","Johnson110261","Setaria viridis","F1Leuenberger1",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6945","Johnson110261","Taraxacum officinale","F1Leuenberger1",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6946","Johnson110261","Lactuca serriola","SP1Leuenberger1",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6955","Johnson110261","Taraxacum officinale","F2Leuenberger1",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6959","Johnson110261","Bromus japonicus","SP2Leuenberger1",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6971","Johnson110261","Convolvulus arvensis","SP1Leuenberger1",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6974","Johnson110261","Setaria viridis","F2Leuenberger1",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6990","Johnson110262","Taraxacum officinale","F1Leuenberger2",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6998","Johnson110262","Morus alba","SP2Leuenberger2",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"6999","Johnson110262","Bromus japonicus","SP2Leuenberger2",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"7001","Johnson110262","Setaria viridis","F2Leuenberger2",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"7006","Johnson110262","Thlaspi arvense","SP2Leuenberger2",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"7007","Johnson110262","Setaria viridis","F1Leuenberger2",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"7034","Johnson110262","Lactuca serriola","SP1Leuenberger2",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"7042","Johnson110262","Bromus tectorum","SP1Leuenberger2",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"7043","Johnson110262","Bromus japonicus","F1Leuenberger2",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"7045","Johnson110262","Bromus tectorum","F1Leuenberger2",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q8FC",NA
"7053","Webster11004","Bromus tectorum","SP1Shipman8.3",1,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7062","Webster11004","Morus alba","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7069","Webster11004","Lactuca serriola","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7070","Webster11004","Coreopsis lanceolata","F2Shipman8.3",2,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7083","Webster11004","Chenopodium album","F1Shipman8.3",1,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7093","Webster11004","Coreopsis lanceolata","SP1Shipman8.3",1,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7099","Webster11004","Bromus tectorum","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7105","Webster11004","Trifolium pratense","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7111","Webster11004","Bromus tectorum","F2Shipman8.3",2,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7113","Webster11004","Bromus inermis","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q8FC",NA
"7118","Webster11006","Chenopodium album","SP2Rasser",2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Q8FC",NA
"7122","Webster11006","Ulmus pumila","SP2Rasser",2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Q8FC",NA
"7124","Webster11006","Bromus inermis","SP2Rasser",2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Q8FC",NA
"7127","Webster11006","Chenopodium album","SP1Rasser",1,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Q8FC",NA
"7129","Antelope11001","Phleum pratense","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q9FC",NA
"7136","Antelope11001","Cirsium arvense","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q9FC",NA
"7140","Antelope11001","Bromus inermis","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q9FC",NA
"7147","Antelope11001","Medicago sativa","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q9FC",NA
"7148","Antelope11001","Bromus inermis","SP1Fulton1.9",1,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q9FC",NA
"7150","Antelope11001","Phleum pratense","SP1Fulton1.9",1,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q9FC",NA
"7153","Antelope11001","Ulmus pumila","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q9FC",NA
"7161","Antelope11001","Securigera varia","SP1Fulton1.9",1,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q9FC",NA
"7165","Antelope11002","Trifolium pratense","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7167","Antelope11002","Phleum pratense","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7169","Antelope11002","Bromus inermis","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7170","Antelope11002","Medicago sativa","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7172","Antelope11002","Taraxacum officinale","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7174","Antelope11002","Bromus inermis","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7175","Antelope11002","Lactuca serriola","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7177","Antelope11002","Cirsium arvense","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7178","Antelope11002","Medicago sativa","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7180","Antelope11002","Cirsium arvense","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q9FC",NA
"7185","Antelope11005","Chenopodium album","SP2Knievel",2,2018-06-06,"*",2014-11-01,"Star Seed - Dealer - PF","Q9FC",NA
"7205","Antelope11005","Securigera varia","SP1Knievel",1,2018-06-06,"*",2014-11-01,"Star Seed - Dealer - PF","Q9FC",1
"7209","Antelope11005","Chenopodium album","SP1Knievel",1,2018-06-06,"*",2014-11-01,"Star Seed - Dealer - PF","Q9FC",NA
"7217","Antelope11025A","Chenopodium album","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q9FC",NA
"7219","Antelope11025A","Cannabis sativa","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q9FC",NA
"7222","Antelope11025A","Convolvulus arvensis","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q9FC",NA
"7232","Antelope11025A","Bromus tectorum","SP1Pellatz",1,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q9FC",NA
"7239","Antelope11025A","Bromus tectorum","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q9FC",NA
"7244","Antelope11025A","Salsola tragus","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q9FC",NA
"7246","Antelope11025B","Cannabis sativa","SP2Pellatz5.8",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9FC",NA
"7255","Antelope11025B","Lactuca serriola","SP2Pellatz5.8",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9FC",NA
"7257","Antelope11025B","Cannabis sativa","SP1Pellatz5.8",1,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9FC",NA
"7267","Antelope11025B","Convolvulus arvensis","SP2Pellatz5.8",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9FC",NA
"7277","Furnas1008","Melilotus officinalis","F3Schluntz14.84",3,2018-09-28,"*",NA,NA,"Q9FC",NA
"7280","Furnas1008","Cannabis sativa","F3Schluntz14.84",3,2018-09-28,"*",NA,NA,"Q9FC",NA
"7287","Furnas1008","Salsola tragus","F3Schluntz14.84",3,2018-09-28,"*",NA,NA,"Q9FC",NA
"7296","Furnas11006","Bromus tectorum","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7298","Furnas11006","Convolvulus arvensis","SP1Schluntz",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7308","Furnas11006","Monarda citriodora","SP1Schluntz",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7311","Furnas11006","Salsola tragus","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7315","Furnas11006","Convolvulus arvensis","F1Schluntz",1,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7316","Furnas11006","Gaillardia aristata","F1Schluntz",1,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7326","Furnas11006","Salsola tragus","F2Schluntz",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7327","Furnas11006","Melilotus officinalis","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7330","Furnas11006","Kochia scoparia","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7331","Furnas11006","Cannabis sativa","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q9FC",NA
"7334","Furnas11008","Bromus inermis","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7337","Furnas11008","Chenopodium album","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7343","Furnas11008","Salsola tragus","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7354","Furnas11008","Salsola tragus","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7357","Furnas11008","Thlaspi arvense","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7359","Furnas11008","Cannabis sativa","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7361","Furnas11008","Cannabis sativa","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7364","Furnas11008","Melilotus officinalis","SP1Schluntz14.84",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7371","Furnas11008","Salsola tragus","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7374","Furnas11008","Nepeta cataria","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7381","Furnas11008","Lactuca serriola","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7384","Furnas11008","Cannabis sativa","SP1Schluntz14.84",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7387","Furnas11008","Chenopodium album","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7391","Furnas11008","Melilotus officinalis","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7398","Furnas11008","Lactuca serriola","SP1Schluntz14.84",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7403","Furnas11008","Monarda citriodora","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7404","Furnas11008","Lactuca serriola","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7405","Furnas11008","Verbascum thapsus","F1Schluntz14.84",1,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7408","Furnas11008","Cannabis sativa","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7409","Furnas11008","Lactuca serriola","F1Schluntz14.84",1,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q9FC",NA
"7419","Gage11018A","Monarda citriodora","F2Fossler",2,2018-10-23,"*",NA,NA,"Q9FC",NA
"7424","Gage11018A","Monarda citriodora","SP1Fossler",1,2018-06-12,"*",NA,NA,"Q9FC",NA
"7425","Gage11018A","Monarda citriodora","F1Fossler",1,2018-10-23,"*",NA,NA,"Q9FC",NA
"7432","Gage11018A","Bromus tectorum","F1Fossler",1,2018-10-23,"*",NA,NA,"Q9FC",NA
"7434","Gage11018A","Lactuca serriola","SP2Fossler",2,2018-06-12,"*",NA,NA,"Q9FC",NA
"7438","Gage11018A","Echinacea purpurea","SP1Fossler",1,2018-06-12,"*",NA,NA,"Q9FC",NA
"7439","Gage11018A","Echinacea purpurea","F1Fossler",1,2018-10-23,"*",NA,NA,"Q9FC",NA
"7464","Gage11018A","Taraxacum officinale","F1Fossler",1,2018-10-23,"*",NA,NA,"Q9FC",NA
"7467","Gage11018A","Taraxacum officinale","SP2Fossler",2,2018-06-12,"*",NA,NA,"Q9FC",NA
"7476","Gage11018A","Echinacea purpurea","F2Fossler",2,2018-10-23,"*",NA,NA,"Q9FC",NA
"7481","Gage11018A","Ulmus pumila","F1Fossler",1,2018-10-23,"*",NA,NA,"Q9FC",NA
"7485","Gage11018A","Ulmus pumila","F2Fossler",2,2018-10-23,"*",NA,NA,"Q9FC",NA
"7489","Gage11018A","Monarda citriodora","SP2Fossler",2,2018-06-12,"*",NA,NA,"Q9FC",NA
"7497","Gage11054","Monarda citriodora","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7507","Gage11054","Bromus japonicus","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7510","Gage11054","Bromus tectorum","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7512","Gage11054","Monarda citriodora","F2Riha",2,2018-10-23,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7522","Gage11054","Echinochloa crus-galli","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7527","Gage11054","Penstemon digitalis","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7532","Gage11054","Bromus tectorum","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7536","Gage11054","Bromus tectorum","F2Riha",2,2018-10-23,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7546","Gage11054","Ulmus pumila","F2Riha",2,2018-10-23,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7548","Gage11054","Ulmus pumila","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7551","Gage11054","Monarda citriodora","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7553","Gage11054","Bromus tectorum","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7559","Gage11054","Bromus inermis","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7560","Gage11054","Lactuca serriola","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7561","Gage11054","Monarda citriodora","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7562","Gage11054","Penstemon digitalis","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7569","Gage11054","Bromus japonicus","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q9FC",NA
"7583","Gage11060","Monarda citriodora","SP1Seitz",1,2018-06-12,"*",2015-02-24,"Stock Seed","Q9FC",NA
"7593","Gage11060","Monarda citriodora","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q9FC",NA
"7595","Gage11060","Taraxacum officinale","F1Seitz",1,2018-10-23,"*",2015-02-24,"Stock Seed","Q9FC",NA
"7596","Gage11060","Setaria viridis","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q9FC",NA
"7610","Gage11060","Echinacea purpurea","F1Seitz",1,2018-10-23,"*",2015-02-24,"Stock Seed","Q9FC",NA
"7612","Gage11060","Taraxacum officinale","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q9FC",NA
"7633","Gage11060","Bromus tectorum","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q9FC",NA
"7638","Gage11060","Bromus tectorum","SP1Seitz",1,2018-06-12,"*",2015-02-24,"Stock Seed","Q9FC",NA
"7642","Gage11060","Poa pratensis","SP1Seitz",1,2018-06-12,"*",2015-02-24,"Stock Seed","Q9FC",NA
"7646","Harlan11007A","Trifolium pratense","SP1Lutjeharms4.6",1,2018-05-31,"*",NA,NA,"Q9FC",NA
"7655","Harlan11007A","Bromus inermis","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q9FC",NA
"7656","Harlan11007A","Monarda citriodora","SP1Lutjeharms4.6",1,2018-05-31,"*",NA,NA,"Q9FC",NA
"7657","Harlan11007A","Verbascum thapsus","SP1Lutjeharms4.6",1,2018-05-31,"*",NA,NA,"Q9FC",NA
"7658","Harlan11007A","Monarda citriodora","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q9FC",NA
"7671","Harlan11007A","Ulmus pumila","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q9FC",NA
"7674","Harlan11007A","Ulmus pumila","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q9FC",NA
"7678","Harlan11007A","Monarda citriodora","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q9FC",NA
"7680","Harlan11007A","Gaillardia aristata","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q9FC",NA
"7681","Harlan11007A","Verbascum thapsus","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q9FC",NA
"7682","Harlan11007A","Verbascum thapsus","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q9FC",NA
"7686","Harlan11007A","Trifolium pratense","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q9FC",NA
