"","Quadrant","Cover Value","Family"
"5308","Q3",NA,"Grass"
"5309","Q9",NA,"Grass"
"5310","Q6",NA,"Grass"
"5311","Q6",NA,"Grass"
"5312","Q7",NA,"Grass"
"5313","Q4",NA,"Grass"
"5314","Q3",NA,"Grass"
"5315","Q5",1,"Grass"
"5316","Q4",NA,"Grass"
"5317","Q2",NA,"Grass"
"5318","Q10",NA,"Grass"
"5319","Q2",NA,"Grass"
"5320","Q8",NA,"Grass"
"5321","Q9",NA,"Figwort"
"5322","Q5",NA,"Figwort"
"5323","Q7",NA,"Figwort"
"5324","Q8",NA,"Figwort"
"5325","Q1",NA,"Figwort"
"5326","Q3",2,"Figwort"
"5327","Q5",NA,"Figwort"
"5328","Q2",NA,"Figwort"
"5329","Q10",NA,"Figwort"
"5330","Q1",NA,"Figwort"
"5331","Q6",NA,"Figwort"
"5332","Q4",NA,"Figwort"
"5333","Q9",NA,"Figwort"
"5334","Q6",NA,"Figwort"
"5335","Q2",NA,"Figwort"
"5336","Q7",NA,"Figwort"
"5337","Q10",NA,"Figwort"
"5338","Q8",1,"Figwort"
"5339","Q3",NA,"Figwort"
"5340","Q4",NA,"Figwort"
"5341","Q10",NA,"Aster"
"5342","Q6",NA,"Aster"
"5343","Q5",NA,"Aster"
"5344","Q5",NA,"Aster"
"5345","Q2",NA,"Aster"
"5346","Q1",1,"Aster"
"5347","Q5",NA,"Aster"
"5348","Q4",NA,"Aster"
"5349","Q2",NA,"Aster"
"5350","Q8",NA,"Aster"
"5351","Q8",1,"Aster"
"5352","Q1",NA,"Aster"
"5353","Q3",NA,"Aster"
"5354","Q4",NA,"Aster"
"5355","Q7",NA,"Aster"
"5356","Q1",NA,"Aster"
"5357","Q4",NA,"Aster"
"5358","Q2",1,"Aster"
"5359","Q1",NA,"Aster"
"5360","Q1",NA,"Aster"
"5361","Q6",NA,"Aster"
"5362","Q9",NA,"Aster"
"5363","Q2",1,"Aster"
"5364","Q1",1,"Aster"
"5365","Q10",NA,"Aster"
"5366","Q3",NA,"Aster"
"5367","Q9",1,"Aster"
"5368","Q7",NA,"Aster"
"5369","Q10",NA,"Aster"
"5370","Q3",NA,"Aster"
"5371","Q3",NA,"Aster"
"5372","Q3",NA,"Aster"
"5373","Q8",NA,"Aster"
"5374","Q7",1,"Aster"
"5375","Q4",NA,"Aster"
"5376","Q3",NA,"Aster"
"5377","Q7",2,"Aster"
"5378","Q2",1,"Aster"
"5379","Q2",NA,"Aster"
"5380","Q7",NA,"Aster"
"5381","Q7",NA,"Aster"
"5382","Q9",1,"Aster"
"5383","Q3",NA,"Aster"
"5384","Q6",NA,"Aster"
"5385","Q7",NA,"Aster"
"5386","Q9",NA,"Aster"
"5387","Q8",NA,"Aster"
"5388","Q10",NA,"Aster"
"5389","Q5",NA,"Aster"
"5390","Q6",NA,"Aster"
"5391","Q4",1,"Aster"
"5392","Q6",NA,"Aster"
"5393","Q3",NA,"Aster"
"5394","Q9",NA,"Aster"
"5395","Q3",NA,"Aster"
"5396","Q2",NA,"Aster"
"5397","Q6",2,"Aster"
"5398","Q10",NA,"Aster"
"5399","Q4",NA,"Aster"
"5400","Q8",NA,"Aster"
"5401","Q5",NA,"Aster"
"5402","Q7",NA,"Aster"
"5403","Q9",1,"Aster"
"5404","Q5",NA,"Aster"
"5405","Q9",2,"Aster"
"5406","Q9",NA,"Aster"
"5407","Q8",NA,"Aster"
"5408","Q7",NA,"Aster"
"5409","Q5",NA,"Aster"
"5410","Q9",NA,"Aster"
"5411","Q9",NA,"Aster"
"5412","Q5",NA,"Aster"
"5413","Q8",2,"Aster"
"5414","Q8",NA,"Aster"
"5415","Q2",NA,"Aster"
"5416","Q8",NA,"Aster"
"5417","Q1",1,"Aster"
"5418","Q3",NA,"Aster"
"5419","Q2",NA,"Aster"
"5420","Q10",NA,"Aster"
"5421","Q7",1,"Aster"
"5422","Q4",NA,"Aster"
"5423","Q10",1,"Aster"
"5424","Q10",NA,"Aster"
"5425","Q10",1,"Aster"
"5426","Q2",1,"Aster"
"5427","Q10",NA,"Aster"
"5428","Q6",NA,"Aster"
"5429","Q3",1,"Aster"
"5430","Q4",NA,"Aster"
"5431","Q2",NA,"Aster"
"5432","Q4",1,"Aster"
"5433","Q7",NA,"Aster"
"5434","Q8",NA,"Aster"
"5435","Q3",NA,"Aster"
"5436","Q10",NA,"Aster"
"5437","Q2",NA,"Aster"
"5438","Q1",NA,"Aster"
"5439","Q4",1,"Aster"
"5440","Q3",NA,"Aster"
"5441","Q6",NA,"Aster"
"5442","Q8",NA,"Aster"
"5443","Q4",NA,"Aster"
"5444","Q5",NA,"Aster"
"5445","Q1",NA,"Aster"
"5446","Q8",2,"Aster"
"5447","Q5",2,"Aster"
"5448","Q4",NA,"Aster"
"5449","Q6",NA,"Aster"
"5450","Q2",NA,"Aster"
"5451","Q4",NA,"Aster"
"5452","Q6",NA,"Aster"
"5453","Q1",NA,"Aster"
"5454","Q7",NA,"Aster"
"5455","Q10",NA,"Aster"
"5456","Q9",1,"Aster"
"5457","Q5",1,"Aster"
"5458","Q9",NA,"Aster"
"5459","Q7",NA,"Aster"
"5460","Q6",NA,"Aster"
"5461","Q10",NA,"Aster"
"5462","Q5",NA,"Aster"
"5463","Q6",NA,"Aster"
"5464","Q1",NA,"Aster"
"5465","Q1",2,"Aster"
"5466","Q9",1,"Aster"
"5467","Q5",NA,"Aster"
"5468","Q8",NA,"Aster"
"5469","Q1",NA,"Aster"
"5470","Q6",NA,"Aster"
"5471","Q5",1,"Poaceae"
"5472","Q5",1,"Poaceae"
"5473","Q5",1,"Grass"
"5474","Q4",1,"Poaceae"
"5475","Q4",1,"Poaceae"
"5476","Q4",1,"Grass"
"5477","Q9",3,"Poaceae"
"5478","Q9",3,"Poaceae"
"5479","Q9",3,"Grass"
"5480","Q10",NA,"Poaceae"
"5481","Q10",NA,"Poaceae"
"5482","Q10",NA,"Grass"
"5483","Q5",2,"Poaceae"
"5484","Q5",2,"Poaceae"
"5485","Q5",2,"Grass"
"5486","Q7",NA,"Poaceae"
"5487","Q7",NA,"Poaceae"
"5488","Q7",NA,"Grass"
"5489","Q7",3,"Poaceae"
"5490","Q7",3,"Poaceae"
"5491","Q7",3,"Grass"
"5492","Q6",NA,"Poaceae"
"5493","Q6",NA,"Poaceae"
"5494","Q6",NA,"Grass"
"5495","Q2",5,"Poaceae"
"5496","Q2",5,"Poaceae"
"5497","Q2",5,"Grass"
"5498","Q6",1,"Poaceae"
"5499","Q6",1,"Poaceae"
"5500","Q6",1,"Grass"
"5501","Q4",2,"Poaceae"
"5502","Q4",2,"Poaceae"
"5503","Q4",2,"Grass"
"5504","Q1",2,"Poaceae"
"5505","Q1",2,"Poaceae"
"5506","Q1",2,"Grass"
"5507","Q8",NA,"Poaceae"
"5508","Q8",NA,"Poaceae"
"5509","Q8",NA,"Grass"
"5510","Q7",2,"Poaceae"
"5511","Q7",2,"Poaceae"
"5512","Q7",2,"Grass"
"5513","Q10",1,"Poaceae"
"5514","Q10",1,"Poaceae"
"5515","Q10",1,"Grass"
"5516","Q5",1,"Poaceae"
"5517","Q5",1,"Poaceae"
"5518","Q5",1,"Grass"
"5519","Q8",2,"Poaceae"
"5520","Q8",2,"Poaceae"
"5521","Q8",2,"Grass"
"5522","Q7",4,"Poaceae"
"5523","Q7",4,"Poaceae"
"5524","Q7",4,"Grass"
"5525","Q10",NA,"Poaceae"
"5526","Q10",NA,"Poaceae"
"5527","Q10",NA,"Grass"
"5528","Q2",1,"Poaceae"
"5529","Q2",1,"Poaceae"
"5530","Q2",1,"Grass"
"5531","Q2",NA,"Poaceae"
"5532","Q2",NA,"Poaceae"
"5533","Q2",NA,"Grass"
"5534","Q6",NA,"Poaceae"
"5535","Q6",NA,"Poaceae"
"5536","Q6",NA,"Grass"
"5537","Q2",1,"Poaceae"
"5538","Q2",1,"Poaceae"
"5539","Q2",1,"Grass"
"5540","Q1",1,"Poaceae"
"5541","Q1",1,"Poaceae"
"5542","Q1",1,"Grass"
"5543","Q4",3,"Poaceae"
"5544","Q4",3,"Poaceae"
"5545","Q4",3,"Grass"
"5546","Q5",NA,"Poaceae"
"5547","Q5",NA,"Poaceae"
"5548","Q5",NA,"Grass"
"5549","Q5",1,"Poaceae"
"5550","Q5",1,"Poaceae"
"5551","Q5",1,"Grass"
"5552","Q4",NA,"Poaceae"
"5553","Q4",NA,"Poaceae"
"5554","Q4",NA,"Grass"
"5555","Q3",2,"Poaceae"
"5556","Q3",2,"Poaceae"
"5557","Q3",2,"Grass"
"5558","Q10",NA,"Poaceae"
"5559","Q10",NA,"Poaceae"
"5560","Q10",NA,"Grass"
"5561","Q7",NA,"Poaceae"
"5562","Q7",NA,"Poaceae"
"5563","Q7",NA,"Grass"
"5564","Q2",NA,"Poaceae"
"5565","Q2",NA,"Poaceae"
"5566","Q2",NA,"Grass"
"5567","Q8",2,"Poaceae"
"5568","Q8",2,"Poaceae"
"5569","Q8",2,"Grass"
"5570","Q8",1,"Poaceae"
"5571","Q8",1,"Poaceae"
"5572","Q8",1,"Grass"
"5573","Q8",3,"Poaceae"
"5574","Q8",3,"Poaceae"
"5575","Q8",3,"Grass"
"5576","Q4",2,"Poaceae"
"5577","Q4",2,"Poaceae"
"5578","Q4",2,"Grass"
"5579","Q9",1,"Poaceae"
"5580","Q9",1,"Poaceae"
"5581","Q9",1,"Grass"
"5582","Q3",1,"Poaceae"
"5583","Q3",1,"Poaceae"
"5584","Q3",1,"Grass"
"5585","Q3",2,"Poaceae"
"5586","Q3",2,"Poaceae"
"5587","Q3",2,"Grass"
"5588","Q6",NA,"Poaceae"
"5589","Q6",NA,"Poaceae"
"5590","Q6",NA,"Grass"
"5591","Q5",NA,"Poaceae"
"5592","Q5",NA,"Poaceae"
"5593","Q5",NA,"Grass"
"5594","Q6",NA,"Poaceae"
"5595","Q6",NA,"Poaceae"
"5596","Q6",NA,"Grass"
"5597","Q9",NA,"Poaceae"
"5598","Q9",NA,"Poaceae"
"5599","Q9",NA,"Grass"
"5600","Q8",NA,"Poaceae"
"5601","Q8",NA,"Poaceae"
"5602","Q8",NA,"Grass"
"5603","Q5",NA,"Poaceae"
"5604","Q5",NA,"Poaceae"
"5605","Q5",NA,"Grass"
"5606","Q3",3,"Poaceae"
"5607","Q3",3,"Poaceae"
"5608","Q3",3,"Grass"
"5609","Q4",3,"Poaceae"
"5610","Q4",3,"Poaceae"
"5611","Q4",3,"Grass"
"5612","Q1",NA,"Poaceae"
"5613","Q1",NA,"Poaceae"
"5614","Q1",NA,"Grass"
"5615","Q7",2,"Poaceae"
"5616","Q7",2,"Poaceae"
"5617","Q7",2,"Grass"
"5618","Q10",NA,"Poaceae"
"5619","Q10",NA,"Poaceae"
"5620","Q10",NA,"Grass"
"5621","Q6",4,"Poaceae"
"5622","Q6",4,"Poaceae"
"5623","Q6",4,"Grass"
"5624","Q4",1,"Poaceae"
"5625","Q4",1,"Poaceae"
"5626","Q4",1,"Grass"
"5627","Q1",2,"Poaceae"
"5628","Q1",2,"Poaceae"
"5629","Q1",2,"Grass"
"5630","Q9",NA,"Poaceae"
"5631","Q9",NA,"Poaceae"
"5632","Q9",NA,"Grass"
"5633","Q9",2,"Poaceae"
"5634","Q9",2,"Poaceae"
"5635","Q9",2,"Grass"
"5636","Q3",NA,"Poaceae"
"5637","Q3",NA,"Poaceae"
"5638","Q3",NA,"Grass"
"5639","Q10",NA,"Poaceae"
"5640","Q10",NA,"Poaceae"
"5641","Q10",NA,"Grass"
"5642","Q9",1,"Poaceae"
"5643","Q9",1,"Poaceae"
"5644","Q9",1,"Grass"
"5645","Q2",NA,"Poaceae"
"5646","Q2",NA,"Poaceae"
"5647","Q2",NA,"Grass"
"5648","Q5",NA,"Poaceae"
"5649","Q5",NA,"Poaceae"
"5650","Q5",NA,"Grass"
"5651","Q8",NA,"Poaceae"
"5652","Q8",NA,"Poaceae"
"5653","Q8",NA,"Grass"
"5654","Q10",NA,"Poaceae"
"5655","Q10",NA,"Poaceae"
"5656","Q10",NA,"Grass"
"5657","Q5",2,"Poaceae"
"5658","Q5",2,"Poaceae"
"5659","Q5",2,"Grass"
"5660","Q7",1,"Poaceae"
"5661","Q7",1,"Poaceae"
"5662","Q7",1,"Grass"
"5663","Q1",3,"Poaceae"
"5664","Q1",3,"Poaceae"
"5665","Q1",3,"Grass"
"5666","Q9",NA,"Poaceae"
"5667","Q9",NA,"Poaceae"
"5668","Q9",NA,"Grass"
"5669","Q1",4,"Poaceae"
"5670","Q1",4,"Poaceae"
"5671","Q1",4,"Grass"
"5672","Q4",NA,"Poaceae"
"5673","Q4",NA,"Poaceae"
"5674","Q4",NA,"Grass"
"5675","Q2",2,"Poaceae"
"5676","Q2",2,"Poaceae"
"5677","Q2",2,"Grass"
"5678","Q5",NA,"Poaceae"
"5679","Q5",NA,"Poaceae"
"5680","Q5",NA,"Grass"
"5681","Q5",NA,"Poaceae"
"5682","Q5",NA,"Poaceae"
"5683","Q5",NA,"Grass"
"5684","Q9",NA,"Poaceae"
"5685","Q9",NA,"Poaceae"
"5686","Q9",NA,"Grass"
"5687","Q2",3,"Poaceae"
"5688","Q2",3,"Poaceae"
"5689","Q2",3,"Grass"
"5690","Q6",2,"Poaceae"
"5691","Q6",2,"Poaceae"
"5692","Q6",2,"Grass"
"5693","Q7",NA,"Poaceae"
"5694","Q7",NA,"Poaceae"
"5695","Q7",NA,"Grass"
"5696","Q6",1,"Poaceae"
"5697","Q6",1,"Poaceae"
"5698","Q6",1,"Grass"
"5699","Q10",NA,"Poaceae"
"5700","Q10",NA,"Poaceae"
"5701","Q10",NA,"Grass"
"5702","Q7",2,"Poaceae"
"5703","Q7",2,"Poaceae"
"5704","Q7",2,"Grass"
"5705","Q9",NA,"Poaceae"
"5706","Q9",NA,"Poaceae"
"5707","Q9",NA,"Grass"
"5708","Q1",NA,"Poaceae"
"5709","Q1",NA,"Poaceae"
"5710","Q1",NA,"Grass"
"5711","Q2",NA,"Poaceae"
"5712","Q2",NA,"Poaceae"
"5713","Q2",NA,"Grass"
"5714","Q4",NA,"Poaceae"
"5715","Q4",NA,"Poaceae"
"5716","Q4",NA,"Grass"
"5717","Q9",NA,"Poaceae"
"5718","Q9",NA,"Poaceae"
"5719","Q9",NA,"Grass"
"5720","Q6",3,"Poaceae"
"5721","Q6",3,"Poaceae"
"5722","Q6",3,"Grass"
"5723","Q4",5,"Poaceae"
"5724","Q4",5,"Poaceae"
"5725","Q4",5,"Grass"
"5726","Q10",NA,"Poaceae"
"5727","Q10",NA,"Poaceae"
"5728","Q10",NA,"Grass"
"5729","Q8",NA,"Poaceae"
"5730","Q8",NA,"Poaceae"
"5731","Q8",NA,"Grass"
"5732","Q5",NA,"Poaceae"
"5733","Q5",NA,"Poaceae"
"5734","Q5",NA,"Grass"
"5735","Q3",NA,"Poaceae"
"5736","Q3",NA,"Poaceae"
"5737","Q3",NA,"Grass"
"5738","Q1",NA,"Poaceae"
"5739","Q1",NA,"Poaceae"
"5740","Q1",NA,"Grass"
"5741","Q10",1,"Poaceae"
"5742","Q10",1,"Poaceae"
"5743","Q10",1,"Grass"
"5744","Q6",NA,"Poaceae"
"5745","Q6",NA,"Poaceae"
"5746","Q6",NA,"Grass"
"5747","Q3",NA,"Poaceae"
"5748","Q3",NA,"Poaceae"
"5749","Q3",NA,"Grass"
"5750","Q9",NA,"Poaceae"
"5751","Q9",NA,"Poaceae"
"5752","Q9",NA,"Grass"
"5753","Q7",NA,"Poaceae"
"5754","Q7",NA,"Poaceae"
"5755","Q7",NA,"Grass"
"5756","Q5",NA,"Poaceae"
"5757","Q5",NA,"Poaceae"
"5758","Q5",NA,"Grass"
"5759","Q5",NA,"Poaceae"
"5760","Q5",NA,"Poaceae"
"5761","Q5",NA,"Grass"
"5762","Q2",1,"Poaceae"
"5763","Q2",1,"Poaceae"
"5764","Q2",1,"Grass"
"5765","Q3",NA,"Poaceae"
"5766","Q3",NA,"Poaceae"
"5767","Q3",NA,"Grass"
"5768","Q8",NA,"Poaceae"
"5769","Q8",NA,"Poaceae"
"5770","Q8",NA,"Grass"
"5771","Q1",2,"Poaceae"
"5772","Q1",2,"Poaceae"
"5773","Q1",2,"Grass"
"5774","Q2",NA,"Poaceae"
"5775","Q2",NA,"Poaceae"
"5776","Q2",NA,"Grass"
"5777","Q8",NA,"Poaceae"
"5778","Q8",NA,"Poaceae"
"5779","Q8",NA,"Grass"
"5780","Q8",NA,"Poaceae"
"5781","Q8",NA,"Poaceae"
"5782","Q8",NA,"Grass"
"5783","Q4",3,"Poaceae"
"5784","Q4",3,"Poaceae"
"5785","Q4",3,"Grass"
"5786","Q10",2,"Poaceae"
"5787","Q10",2,"Poaceae"
"5788","Q10",2,"Grass"
"5789","Q1",NA,"Poaceae"
"5790","Q1",NA,"Poaceae"
"5791","Q1",NA,"Grass"
"5792","Q3",NA,"Poaceae"
"5793","Q3",NA,"Poaceae"
"5794","Q3",NA,"Grass"
"5795","Q4",NA,"Poaceae"
"5796","Q4",NA,"Poaceae"
"5797","Q4",NA,"Grass"
"5798","Q6",1,"Poaceae"
"5799","Q6",1,"Poaceae"
"5800","Q6",1,"Grass"
"5801","Q5",NA,"Poaceae"
"5802","Q5",NA,"Poaceae"
"5803","Q5",NA,"Grass"
"5804","Q9",NA,"Poaceae"
"5805","Q9",NA,"Poaceae"
"5806","Q9",NA,"Grass"
"5807","Q1",NA,"Poaceae"
"5808","Q1",NA,"Poaceae"
"5809","Q1",NA,"Grass"
"5810","Q1",1,"Poaceae"
"5811","Q1",1,"Poaceae"
"5812","Q1",1,"Grass"
"5813","Q3",4,"Poaceae"
"5814","Q3",4,"Poaceae"
"5815","Q3",4,"Grass"
"5816","Q9",NA,"Poaceae"
"5817","Q9",NA,"Poaceae"
"5818","Q9",NA,"Grass"
"5819","Q9",3,"Poaceae"
"5820","Q9",3,"Poaceae"
"5821","Q9",3,"Grass"
"5822","Q9",NA,"Poaceae"
"5823","Q9",NA,"Poaceae"
"5824","Q9",NA,"Grass"
"5825","Q9",NA,"Poaceae"
"5826","Q9",NA,"Poaceae"
"5827","Q9",NA,"Grass"
"5828","Q3",NA,"Poaceae"
"5829","Q3",NA,"Poaceae"
"5830","Q3",NA,"Grass"
"5831","Q7",2,"Poaceae"
"5832","Q7",2,"Poaceae"
"5833","Q7",2,"Grass"
"5834","Q4",2,"Poaceae"
"5835","Q4",2,"Poaceae"
"5836","Q4",2,"Grass"
"5837","Q5",NA,"Poaceae"
"5838","Q5",NA,"Poaceae"
"5839","Q5",NA,"Grass"
"5840","Q6",NA,"Poaceae"
"5841","Q6",NA,"Poaceae"
"5842","Q6",NA,"Grass"
"5843","Q4",1,"Poaceae"
"5844","Q4",1,"Poaceae"
"5845","Q4",1,"Grass"
"5846","Q7",NA,"Poaceae"
"5847","Q7",NA,"Poaceae"
"5848","Q7",NA,"Grass"
"5849","Q9",NA,"Poaceae"
"5850","Q9",NA,"Poaceae"
"5851","Q9",NA,"Grass"
"5852","Q2",4,"Poaceae"
"5853","Q2",4,"Poaceae"
"5854","Q2",4,"Grass"
"5855","Q7",NA,"Poaceae"
"5856","Q7",NA,"Poaceae"
"5857","Q7",NA,"Grass"
"5858","Q4",NA,"Poaceae"
"5859","Q4",NA,"Poaceae"
"5860","Q4",NA,"Grass"
"5861","Q3",NA,"Poaceae"
"5862","Q3",NA,"Poaceae"
"5863","Q3",NA,"Grass"
"5864","Q3",NA,"Poaceae"
"5865","Q3",NA,"Poaceae"
"5866","Q3",NA,"Grass"
"5867","Q10",1,"Poaceae"
"5868","Q10",1,"Poaceae"
"5869","Q10",1,"Grass"
"5870","Q6",NA,"Poaceae"
"5871","Q6",NA,"Poaceae"
"5872","Q6",NA,"Grass"
"5873","Q9",2,"Poaceae"
"5874","Q9",2,"Poaceae"
"5875","Q9",2,"Grass"
"5876","Q5",NA,"Poaceae"
"5877","Q5",NA,"Poaceae"
"5878","Q5",NA,"Grass"
"5879","Q5",2,"Poaceae"
"5880","Q5",2,"Poaceae"
"5881","Q5",2,"Grass"
"5882","Q2",1,"Poaceae"
"5883","Q2",1,"Poaceae"
"5884","Q2",1,"Grass"
"5885","Q10",NA,"Poaceae"
"5886","Q10",NA,"Poaceae"
"5887","Q10",NA,"Grass"
"5888","Q8",2,"Poaceae"
"5889","Q8",2,"Poaceae"
"5890","Q8",2,"Grass"
"5891","Q7",1,"Poaceae"
"5892","Q7",1,"Poaceae"
"5893","Q7",1,"Grass"
"5894","Q6",NA,"Poaceae"
"5895","Q6",NA,"Poaceae"
"5896","Q6",NA,"Grass"
"5897","Q10",NA,"Poaceae"
"5898","Q10",NA,"Poaceae"
"5899","Q10",NA,"Grass"
"5900","Q6",NA,"Poaceae"
"5901","Q6",NA,"Poaceae"
"5902","Q6",NA,"Grass"
"5903","Q1",NA,"Poaceae"
"5904","Q1",NA,"Poaceae"
"5905","Q1",NA,"Grass"
"5906","Q7",NA,"Poaceae"
"5907","Q7",NA,"Poaceae"
"5908","Q7",NA,"Grass"
"5909","Q7",NA,"Poaceae"
"5910","Q7",NA,"Poaceae"
"5911","Q7",NA,"Grass"
"5912","Q7",NA,"Poaceae"
"5913","Q7",NA,"Poaceae"
"5914","Q7",NA,"Grass"
"5915","Q8",2,"Poaceae"
"5916","Q8",2,"Poaceae"
"5917","Q8",2,"Grass"
"5918","Q1",NA,"Poaceae"
"5919","Q1",NA,"Poaceae"
"5920","Q1",NA,"Grass"
"5921","Q9",2,"Poaceae"
"5922","Q9",2,"Poaceae"
"5923","Q9",2,"Grass"
"5924","Q9",1,"Poaceae"
"5925","Q9",1,"Poaceae"
"5926","Q9",1,"Grass"
"5927","Q3",NA,"Poaceae"
"5928","Q3",NA,"Poaceae"
"5929","Q3",NA,"Grass"
"5930","Q9",NA,"Poaceae"
"5931","Q9",NA,"Poaceae"
"5932","Q9",NA,"Grass"
"5933","Q6",2,"Poaceae"
"5934","Q6",2,"Poaceae"
"5935","Q6",2,"Grass"
"5936","Q2",NA,"Poaceae"
"5937","Q2",NA,"Poaceae"
"5938","Q2",NA,"Grass"
"5939","Q7",1,"Poaceae"
"5940","Q7",1,"Poaceae"
"5941","Q7",1,"Grass"
"5942","Q4",NA,"Poaceae"
"5943","Q4",NA,"Poaceae"
"5944","Q4",NA,"Grass"
"5945","Q10",NA,"Poaceae"
"5946","Q10",NA,"Poaceae"
"5947","Q10",NA,"Grass"
"5948","Q8",NA,"Poaceae"
"5949","Q8",NA,"Poaceae"
"5950","Q8",NA,"Grass"
"5951","Q1",1,"Poaceae"
"5952","Q1",1,"Poaceae"
"5953","Q1",1,"Grass"
"5954","Q5",1,"Poaceae"
"5955","Q5",1,"Poaceae"
"5956","Q5",1,"Grass"
"5957","Q1",2,"Poaceae"
"5958","Q1",2,"Poaceae"
"5959","Q1",2,"Grass"
"5960","Q4",NA,"Poaceae"
"5961","Q4",NA,"Poaceae"
"5962","Q4",NA,"Grass"
"5963","Q1",NA,"Poaceae"
"5964","Q1",NA,"Poaceae"
"5965","Q1",NA,"Grass"
"5966","Q3",2,"Poaceae"
"5967","Q3",2,"Poaceae"
"5968","Q3",2,"Grass"
"5969","Q6",3,"Poaceae"
"5970","Q6",3,"Poaceae"
"5971","Q6",3,"Grass"
"5972","Q5",4,"Poaceae"
"5973","Q5",4,"Poaceae"
"5974","Q5",4,"Grass"
"5975","Q5",NA,"Poaceae"
"5976","Q5",NA,"Poaceae"
"5977","Q5",NA,"Grass"
"5978","Q8",NA,"Poaceae"
"5979","Q8",NA,"Poaceae"
"5980","Q8",NA,"Grass"
"5981","Q10",NA,"Poaceae"
"5982","Q10",NA,"Poaceae"
"5983","Q10",NA,"Grass"
"5984","Q10",NA,"Poaceae"
"5985","Q10",NA,"Poaceae"
"5986","Q10",NA,"Grass"
"5987","Q10",NA,"Poaceae"
"5988","Q10",NA,"Poaceae"
"5989","Q10",NA,"Grass"
"5990","Q2",NA,"Poaceae"
"5991","Q2",NA,"Poaceae"
"5992","Q2",NA,"Grass"
"5993","Q4",NA,"Poaceae"
"5994","Q4",NA,"Poaceae"
"5995","Q4",NA,"Grass"
"5996","Q3",NA,"Poaceae"
"5997","Q3",NA,"Poaceae"
"5998","Q3",NA,"Grass"
"5999","Q2",NA,"Poaceae"
"6000","Q2",NA,"Poaceae"
"6001","Q2",NA,"Grass"
"6002","Q6",1,"Poaceae"
"6003","Q6",1,"Poaceae"
"6004","Q6",1,"Grass"
"6005","Q7",NA,"Poaceae"
"6006","Q7",NA,"Poaceae"
"6007","Q7",NA,"Grass"
"6008","Q8",NA,"Poaceae"
"6009","Q8",NA,"Poaceae"
"6010","Q8",NA,"Grass"
"6011","Q10",1,"Poaceae"
"6012","Q10",1,"Poaceae"
"6013","Q10",1,"Grass"
"6014","Q10",NA,"Poaceae"
"6015","Q10",NA,"Poaceae"
"6016","Q10",NA,"Grass"
"6017","Q5",4,"Poaceae"
"6018","Q5",4,"Poaceae"
"6019","Q5",4,"Grass"
"6020","Q8",NA,"Poaceae"
"6021","Q8",NA,"Poaceae"
"6022","Q8",NA,"Grass"
"6023","Q10",NA,"Poaceae"
"6024","Q10",NA,"Poaceae"
"6025","Q10",NA,"Grass"
"6026","Q5",NA,"Poaceae"
"6027","Q5",NA,"Poaceae"
"6028","Q5",NA,"Grass"
"6029","Q9",NA,"Poaceae"
"6030","Q9",NA,"Poaceae"
"6031","Q9",NA,"Grass"
"6032","Q6",NA,"Poaceae"
"6033","Q6",NA,"Poaceae"
"6034","Q6",NA,"Grass"
"6035","Q10",3,"Poaceae"
"6036","Q10",3,"Poaceae"
"6037","Q10",3,"Grass"
"6038","Q2",NA,"Poaceae"
"6039","Q2",NA,"Poaceae"
"6040","Q2",NA,"Grass"
"6041","Q10",2,"Poaceae"
"6042","Q10",2,"Poaceae"
"6043","Q10",2,"Grass"
"6044","Q10",NA,"Poaceae"
"6045","Q10",NA,"Poaceae"
"6046","Q10",NA,"Grass"
"6047","Q4",NA,"Poaceae"
"6048","Q4",NA,"Poaceae"
"6049","Q4",NA,"Grass"
"6050","Q2",3,"Poaceae"
"6051","Q2",3,"Poaceae"
"6052","Q2",3,"Grass"
"6053","Q7",NA,"Poaceae"
"6054","Q7",NA,"Poaceae"
"6055","Q7",NA,"Grass"
"6056","Q10",NA,"Poaceae"
"6057","Q10",NA,"Poaceae"
"6058","Q10",NA,"Grass"
"6059","Q3",NA,"Poaceae"
"6060","Q3",NA,"Poaceae"
"6061","Q3",NA,"Grass"
"6062","Q2",1,"Poaceae"
"6063","Q2",1,"Poaceae"
"6064","Q2",1,"Grass"
"6065","Q8",NA,"Poaceae"
"6066","Q8",NA,"Poaceae"
"6067","Q8",NA,"Grass"
"6068","Q1",NA,"Poaceae"
"6069","Q1",NA,"Poaceae"
"6070","Q1",NA,"Grass"
"6071","Q2",6,"Poaceae"
"6072","Q2",6,"Poaceae"
"6073","Q2",6,"Grass"
"6074","Q7",NA,"Poaceae"
"6075","Q7",NA,"Poaceae"
"6076","Q7",NA,"Grass"
"6077","Q4",NA,"Poaceae"
"6078","Q4",NA,"Poaceae"
"6079","Q4",NA,"Grass"
"6080","Q10",NA,"Poaceae"
"6081","Q10",NA,"Poaceae"
"6082","Q10",NA,"Grass"
"6083","Q3",2,"Poaceae"
"6084","Q3",2,"Poaceae"
"6085","Q3",2,"Grass"
"6086","Q5",NA,"Poaceae"
"6087","Q5",NA,"Poaceae"
"6088","Q5",NA,"Grass"
"6089","Q6",1,"Poaceae"
"6090","Q6",1,"Poaceae"
"6091","Q6",1,"Grass"
"6092","Q2",1,"Poaceae"
"6093","Q2",1,"Poaceae"
"6094","Q2",1,"Grass"
"6095","Q10",NA,"Poaceae"
"6096","Q10",NA,"Poaceae"
