"","Quadrant","Cover Value","Family"
"5005","Q3FC",NA,"Mint"
"5006","Q7FC",NA,"Mint"
"5007","Q10FC",NA,"Mint"
"5008","Q2FC",NA,"Mint"
"5009","Q1FC",NA,"Mint"
"5010","Q7FC",NA,"Mint"
"5011","Q9FC",NA,"Mint"
"5012","Q6FC",NA,"Mint"
"5013","Q3FC",NA,"Mint"
"5014","Q9FC",NA,"Mint"
"5015","Q2FC",NA,"Mint"
"5016","Q10FC",NA,"Mint"
"5017","Q3FC",NA,"Mint"
"5018","Q7FC",NA,"Mint"
"5019","Q1FC",NA,"Mint"
"5020","Q7FC",NA,"Mint"
"5021","Q4FC",NA,"Mint"
"5022","Q10FC",NA,"Mint"
"5023","Q7FC",NA,"Mint"
"5024","Q10FC",NA,"Mint"
"5025","Q8FC",NA,"Mint"
"5026","Q10FC",NA,"Mint"
"5027","Q5FC",NA,"Mint"
"5028","Q10FC",NA,"Mint"
"5029","Q5FC",NA,"Mint"
"5030","Q6FC",NA,"Mint"
"5031","Q5FC",NA,"Mint"
"5032","Q6FC",NA,"Mint"
"5033","Q3FC",NA,"Mint"
"5034","Q5FC",NA,"Mint"
"5035","Q2FC",NA,"Mint"
"5036","Q5FC",NA,"Mint"
"5037","Q5FC",NA,"Mint"
"5038","Q6FC",NA,"Mint"
"5039","Q1FC",NA,"Mint"
"5040","Q6FC",NA,"Mint"
"5041","Q5FC",NA,"Mint"
"5042","Q3FC",NA,"Mint"
"5043","Q8FC",NA,"Mint"
"5044","Q3FC",NA,"Mint"
"5045","Q10FC",NA,"Mint"
"5046","Q9FC",NA,"Mint"
"5047","Q8FC",NA,"Mint"
"5048","Q7FC",NA,"Mint"
"5049","Q8FC",NA,"Mint"
"5050","Q3FC",NA,"Mint"
"5051","Q9FC",NA,"Mint"
"5052","Q9FC",NA,"Mint"
"5053","Q4FC",NA,"Mint"
"5054","Q8FC",NA,"Mint"
"5055","Q2FC",NA,"Mint"
"5056","Q1FC",NA,"Mint"
"5057","Q4FC",NA,"Mint"
"5058","Q8FC",NA,"Mint"
"5059","Q2FC",NA,"Mint"
"5060","Q8FC",NA,"Mint"
"5061","Q6FC",NA,"Mint"
"5062","Q4FC",NA,"Mint"
"5063","Q4FC",NA,"Mint"
"5064","Q2FC",NA,"Mint"
"5065","Q2FC",NA,"Mint"
"5066","Q7FC",NA,"Mint"
"5067","Q4FC",NA,"Mint"
"5068","Q1FC",NA,"Mint"
"5069","Q5FC",NA,"Mint"
"5070","Q2FC",NA,"Mint"
"5071","Q3FC",NA,"Mint"
"5072","Q9FC",NA,"Mint"
"5073","Q8FC",NA,"Mint"
"5074","Q6FC",NA,"Mint"
"5075","Q7FC",NA,"Mint"
"5076","Q1FC",NA,"Mint"
"5077","Q1FC",NA,"Mint"
"5078","Q9FC",NA,"Mint"
"5079","Q9FC",NA,"Mint"
"5080","Q2FC",NA,"Mint"
"5081","Q6FC",NA,"Mint"
"5082","Q2FC",NA,"Mint"
"5083","Q4FC",NA,"Mint"
"5084","Q3FC",NA,"Mint"
"5085","Q5FC",NA,"Mint"
"5086","Q3FC",NA,"Mint"
"5087","Q9FC",NA,"Mint"
"5088","Q1FC",NA,"Mint"
"5089","Q7FC",NA,"Mint"
"5090","Q3FC",NA,"Mint"
"5091","Q2FC",NA,"Mint"
"5092","Q6FC",NA,"Mint"
"5093","Q7FC",NA,"Mint"
"5094","Q9FC",NA,"Mint"
"5095","Q6FC",NA,"Mint"
"5096","Q10FC",NA,"Mint"
"5097","Q2FC",NA,"Mint"
"5098","Q3FC",NA,"Mint"
"5099","Q2FC",NA,"Mint"
"5100","Q1FC",NA,"Mint"
"5101","Q9FC",NA,"Mint"
"5102","Q6FC",NA,"Mint"
"5103","Q1FC",NA,"Mint"
"5104","Q5FC",NA,"Mint"
"5105","Q10FC",NA,"Mint"
"5106","Q5FC",NA,"Mint"
"5107","Q3FC",NA,"Mint"
"5108","Q8FC",NA,"Mint"
"5109","Q3FC",NA,"Mint"
"5110","Q5FC",NA,"Mint"
"5111","Q7FC",NA,"Mint"
"5112","Q10FC",NA,"Mint"
"5113","Q9FC",NA,"Mint"
"5114","Q4FC",NA,"Mint"
"5115","Q10FC",NA,"Mint"
"5116","Q8FC",NA,"Mint"
"5117","Q4FC",NA,"Mint"
"5118","Q6FC",NA,"Mint"
"5119","Q1FC",NA,"Mint"
"5120","Q6FC",NA,"Mint"
"5121","Q8FC",NA,"Mint"
"5122","Q9FC",NA,"Mint"
"5123","Q3FC",NA,"Mint"
"5124","Q10FC",NA,"Mint"
"5125","Q9FC",NA,"Mint"
"5126","Q10FC",NA,"Mint"
"5127","Q2FC",NA,"Mint"
"5128","Q5FC",NA,"Mint"
"5129","Q7FC",NA,"Mint"
"5130","Q1FC",NA,"Mint"
"5131","Q2FC",NA,"Mint"
"5132","Q4FC",NA,"Mint"
"5133","Q8FC",NA,"Mint"
"5134","Q7FC",NA,"Mint"
"5135","Q7FC",NA,"Mint"
"5136","Q1FC",NA,"Mint"
"5137","Q7FC",NA,"Mint"
"5138","Q8FC",NA,"Mint"
"5139","Q7FC",NA,"Mint"
"5140","Q8FC",NA,"Mint"
"5141","Q7FC",NA,"Mint"
"5142","Q1FC",NA,"Mint"
"5143","Q2FC",NA,"Mint"
"5144","Q4FC",NA,"Mint"
"5145","Q7FC",NA,"Mint"
"5146","Q3FC",NA,"Mint"
"5147","Q3FC",NA,"Mint"
"5148","Q10FC",NA,"Mint"
"5149","Q10FC",NA,"Mint"
"5150","Q10FC",NA,"Mint"
"5151","Q1FC",NA,"Mint"
"5152","Q6FC",NA,"Mint"
"5153","Q5FC",NA,"Mint"
"5154","Q3FC",NA,"Mint"
"5155","Q4FC",NA,"Mint"
"5156","Q2FC",NA,"Mint"
"5157","Q6FC",NA,"Mint"
"5158","Q3FC",NA,"Mint"
"5159","Q6FC",NA,"Mint"
"5160","Q5FC",NA,"Mint"
"5161","Q5FC",NA,"Mint"
"5162","Q6FC",NA,"Mint"
"5163","Q10FC",NA,"Mint"
"5164","Q9FC",NA,"Mint"
"5165","Q5FC",NA,"Mint"
"5166","Q2FC",NA,"Mint"
"5167","Q6FC",NA,"Mint"
"5168","Q2FC",NA,"Mint"
"5169","Q9FC",NA,"Mint"
"5170","Q2FC",NA,"Mint"
"5171","Q4FC",NA,"Mint"
"5172","Q4FC",NA,"Mint"
"5173","Q5FC",NA,"Mint"
"5174","Q9FC",NA,"Mint"
"5175","Q4FC",NA,"Mint"
"5176","Q6FC",NA,"Mint"
"5177","Q7FC",NA,"Mint"
"5178","Q4FC",NA,"Mint"
"5179","Q6FC",NA,"Mint"
"5180","Q5FC",NA,"Mint"
"5181","Q8FC",NA,"Mint"
"5182","Q1FC",NA,"Mint"
"5183","Q4FC",NA,"Mint"
"5184","Q4FC",NA,"Mint"
"5185","Q8FC",NA,"Mint"
"5186","Q3FC",NA,"Mint"
"5187","Q4FC",NA,"Mint"
"5188","Q2FC",NA,"Mint"
"5189","Q10FC",NA,"Mint"
"5190","Q9FC",NA,"Mint"
"5191","Q7FC",NA,"Mint"
"5192","Q8FC",NA,"Mint"
"5193","Q3FC",NA,"Mint"
"5194","Q1FC",NA,"Mint"
"5195","Q1FC",NA,"Mint"
"5196","Q2FC",NA,"Mint"
"5197","Q5FC",NA,"Mint"
"5198","Q8FC",NA,"Mint"
"5199","Q10FC",NA,"Mint"
"5200","Q5FC",NA,"Mint"
"5201","Q9FC",NA,"Mint"
"5202","Q7FC",NA,"Mint"
"5203","Q4FC",NA,"Mint"
"5204","Q9FC",NA,"Mint"
"5205","Q2FC",NA,"Mint"
"5206","Q8FC",NA,"Mint"
"5207","Q6FC",NA,"Mint"
"5208","Q6FC",NA,"Mint"
"5209","Q3FC",NA,"Mint"
"5210","Q9FC",NA,"Mint"
"5211","Q10FC",NA,"Mint"
"5212","Q7FC",NA,"Mint"
"5213","Q5FC",NA,"Mint"
"5214","Q2FC",NA,"Mint"
"5215","Q9FC",NA,"Mint"
"5216","Q10FC",NA,"Mint"
"5217","Q7FC",NA,"Mint"
"5218","Q8FC",NA,"Mint"
"5219","Q3FC",NA,"Mint"
"5220","Q3FC",NA,"Mint"
"5221","Q10FC",NA,"Mint"
"5222","Q7FC",NA,"Mint"
"5223","Q4FC",NA,"Mint"
"5224","Q6FC",NA,"Mint"
"5225","Q9FC",NA,"Mint"
"5226","Q8FC",NA,"Mint"
"5227","Q4FC",NA,"Mint"
"5228","Q10FC",NA,"Mint"
"5229","Q9FC",NA,"Mint"
"5230","Q2FC",NA,"Mint"
"5231","Q5FC",NA,"Mint"
"5232","Q3FC",NA,"Mint"
"5233","Q8FC",NA,"Mint"
"5234","Q4FC",NA,"Mint"
"5235","Q8FC",NA,"Mint"
"5236","Q10FC",NA,"Mint"
"5237","Q1FC",NA,"Mint"
"5238","Q1FC",NA,"Mint"
"5239","Q10FC",NA,"Mint"
"5240","Q7FC",NA,"Mint"
"5241","Q1FC",NA,"Mint"
"5242","Q4FC",NA,"Mint"
"5243","Q8FC",NA,"Mint"
"5244","Q6FC",NA,"Mint"
"5245","Q7FC",NA,"Mint"
"5246","Q10FC",NA,"Mint"
"5247","Q3FC",NA,"Mint"
"5248","Q9FC",NA,"Mint"
"5249","Q5FC",NA,"Mint"
"5250","Q6FC",NA,"Mint"
"5251","Q7FC",NA,"Poaceae"
"5252","Q5FC",NA,"Poaceae"
"5253","Q8FC",NA,"Poaceae"
"5254","Q1FC",NA,"Poaceae"
"5255","Q2FC",NA,"Poaceae"
"5256","Q10FC",NA,"Poaceae"
"5257","Q3FC",NA,"Poaceae"
"5258","Q6FC",NA,"Poaceae"
"5259","Q9FC",NA,"Poaceae"
"5260","Q4FC",NA,"Poaceae"
"5261","Q2FC",NA,"Grass"
"5262","Q2FC",NA,"Grass"
"5263","Q4FC",NA,"Grass"
"5264","Q4FC",NA,"Grass"
"5265","Q3FC",NA,"Grass"
"5266","Q3FC",NA,"Grass"
"5267","Q9FC",NA,"Grass"
"5268","Q9FC",NA,"Grass"
"5269","Q8FC",NA,"Grass"
"5270","Q8FC",NA,"Grass"
"5271","Q6FC",NA,"Grass"
"5272","Q6FC",NA,"Grass"
"5273","Q5FC",NA,"Grass"
"5274","Q5FC",NA,"Grass"
"5275","Q8FC",NA,"Grass"
"5276","Q8FC",NA,"Grass"
"5277","Q9FC",NA,"Grass"
"5278","Q9FC",NA,"Grass"
"5279","Q7FC",NA,"Grass"
"5280","Q7FC",NA,"Grass"
"5281","Q2FC",NA,"Grass"
"5282","Q2FC",NA,"Grass"
"5283","Q4FC",NA,"Grass"
"5284","Q4FC",NA,"Grass"
"5285","Q10FC",NA,"Grass"
"5286","Q10FC",NA,"Grass"
"5287","Q5FC",NA,"Grass"
"5288","Q5FC",NA,"Grass"
"5289","Q10FC",NA,"Grass"
"5290","Q10FC",NA,"Grass"
"5291","Q1FC",NA,"Grass"
"5292","Q1FC",NA,"Grass"
"5293","Q3FC",NA,"Grass"
"5294","Q3FC",NA,"Grass"
"5295","Q6FC",NA,"Grass"
"5296","Q6FC",NA,"Grass"
"5297","Q7FC",NA,"Grass"
"5298","Q7FC",NA,"Grass"
"5299","Q1FC",NA,"Grass"
"5300","Q1FC",NA,"Grass"
"5301","Q7FC",NA,"Grass"
"5302","Q5FC",NA,"Grass"
"5303","Q1FC",NA,"Grass"
"5304","Q9FC",NA,"Grass"
"5305","Q10FC",NA,"Grass"
"5306","Q8FC",NA,"Grass"
"5307","Q1FC",NA,"Grass"
"5308","Q3FC",NA,"Grass"
"5309","Q9FC",NA,"Grass"
"5310","Q6FC",NA,"Grass"
"5311","Q6FC",NA,"Grass"
"5312","Q7FC",NA,"Grass"
"5313","Q4FC",NA,"Grass"
"5314","Q3FC",NA,"Grass"
"5315","Q5FC",NA,"Grass"
"5316","Q4FC",NA,"Grass"
"5317","Q2FC",NA,"Grass"
"5318","Q10FC",NA,"Grass"
"5319","Q2FC",NA,"Grass"
"5320","Q8FC",NA,"Grass"
"5321","Q9FC",NA,"Figwort"
"5322","Q5FC",NA,"Figwort"
"5323","Q7FC",NA,"Figwort"
"5324","Q8FC",NA,"Figwort"
"5325","Q1FC",NA,"Figwort"
"5326","Q3FC",NA,"Figwort"
"5327","Q5FC",NA,"Figwort"
"5328","Q2FC",NA,"Figwort"
"5329","Q10FC",NA,"Figwort"
"5330","Q1FC",NA,"Figwort"
"5331","Q6FC",NA,"Figwort"
"5332","Q4FC",NA,"Figwort"
"5333","Q9FC",NA,"Figwort"
"5334","Q6FC",NA,"Figwort"
"5335","Q2FC",NA,"Figwort"
"5336","Q7FC",NA,"Figwort"
"5337","Q10FC",NA,"Figwort"
"5338","Q8FC",NA,"Figwort"
"5339","Q3FC",NA,"Figwort"
"5340","Q4FC",NA,"Figwort"
"5341","Q10FC",NA,"Aster"
"5342","Q6FC",NA,"Aster"
"5343","Q5FC",NA,"Aster"
"5344","Q5FC",NA,"Aster"
"5345","Q2FC",NA,"Aster"
"5346","Q1FC",NA,"Aster"
"5347","Q5FC",NA,"Aster"
"5348","Q4FC",NA,"Aster"
"5349","Q2FC",NA,"Aster"
"5350","Q8FC",NA,"Aster"
"5351","Q8FC",NA,"Aster"
"5352","Q1FC",NA,"Aster"
"5353","Q3FC",NA,"Aster"
"5354","Q4FC",NA,"Aster"
"5355","Q7FC",NA,"Aster"
"5356","Q1FC",NA,"Aster"
"5357","Q4FC",NA,"Aster"
"5358","Q2FC",NA,"Aster"
"5359","Q1FC",NA,"Aster"
"5360","Q1FC",NA,"Aster"
"5361","Q6FC",NA,"Aster"
"5362","Q9FC",NA,"Aster"
"5363","Q2FC",NA,"Aster"
"5364","Q1FC",NA,"Aster"
"5365","Q10FC",NA,"Aster"
"5366","Q3FC",NA,"Aster"
"5367","Q9FC",NA,"Aster"
"5368","Q7FC",NA,"Aster"
"5369","Q10FC",NA,"Aster"
"5370","Q3FC",NA,"Aster"
"5371","Q3FC",NA,"Aster"
"5372","Q3FC",NA,"Aster"
"5373","Q8FC",NA,"Aster"
"5374","Q7FC",NA,"Aster"
"5375","Q4FC",NA,"Aster"
"5376","Q3FC",NA,"Aster"
"5377","Q7FC",1,"Aster"
"5378","Q2FC",1,"Aster"
"5379","Q2FC",NA,"Aster"
"5380","Q7FC",NA,"Aster"
"5381","Q7FC",NA,"Aster"
"5382","Q9FC",NA,"Aster"
"5383","Q3FC",NA,"Aster"
"5384","Q6FC",NA,"Aster"
"5385","Q7FC",NA,"Aster"
"5386","Q9FC",NA,"Aster"
"5387","Q8FC",NA,"Aster"
"5388","Q10FC",NA,"Aster"
"5389","Q5FC",NA,"Aster"
"5390","Q6FC",NA,"Aster"
"5391","Q4FC",NA,"Aster"
"5392","Q6FC",NA,"Aster"
"5393","Q3FC",NA,"Aster"
"5394","Q9FC",NA,"Aster"
"5395","Q3FC",NA,"Aster"
"5396","Q2FC",NA,"Aster"
"5397","Q6FC",NA,"Aster"
"5398","Q10FC",NA,"Aster"
"5399","Q4FC",NA,"Aster"
"5400","Q8FC",NA,"Aster"
"5401","Q5FC",NA,"Aster"
"5402","Q7FC",NA,"Aster"
"5403","Q9FC",NA,"Aster"
"5404","Q5FC",NA,"Aster"
"5405","Q9FC",NA,"Aster"
"5406","Q9FC",NA,"Aster"
"5407","Q8FC",NA,"Aster"
"5408","Q7FC",NA,"Aster"
"5409","Q5FC",NA,"Aster"
"5410","Q9FC",NA,"Aster"
"5411","Q9FC",NA,"Aster"
"5412","Q5FC",NA,"Aster"
"5413","Q8FC",1,"Aster"
"5414","Q8FC",NA,"Aster"
"5415","Q2FC",NA,"Aster"
"5416","Q8FC",NA,"Aster"
"5417","Q1FC",NA,"Aster"
"5418","Q3FC",NA,"Aster"
"5419","Q2FC",NA,"Aster"
"5420","Q10FC",NA,"Aster"
"5421","Q7FC",NA,"Aster"
"5422","Q4FC",NA,"Aster"
"5423","Q10FC",NA,"Aster"
"5424","Q10FC",NA,"Aster"
"5425","Q10FC",NA,"Aster"
"5426","Q2FC",NA,"Aster"
"5427","Q10FC",NA,"Aster"
"5428","Q6FC",NA,"Aster"
"5429","Q3FC",NA,"Aster"
"5430","Q4FC",NA,"Aster"
"5431","Q2FC",NA,"Aster"
"5432","Q4FC",NA,"Aster"
"5433","Q7FC",NA,"Aster"
"5434","Q8FC",NA,"Aster"
"5435","Q3FC",NA,"Aster"
"5436","Q10FC",NA,"Aster"
"5437","Q2FC",NA,"Aster"
"5438","Q1FC",NA,"Aster"
"5439","Q4FC",NA,"Aster"
"5440","Q3FC",NA,"Aster"
"5441","Q6FC",NA,"Aster"
"5442","Q8FC",NA,"Aster"
"5443","Q4FC",NA,"Aster"
"5444","Q5FC",NA,"Aster"
"5445","Q1FC",NA,"Aster"
"5446","Q8FC",1,"Aster"
"5447","Q5FC",NA,"Aster"
"5448","Q4FC",NA,"Aster"
"5449","Q6FC",NA,"Aster"
"5450","Q2FC",NA,"Aster"
"5451","Q4FC",NA,"Aster"
"5452","Q6FC",NA,"Aster"
"5453","Q1FC",NA,"Aster"
"5454","Q7FC",NA,"Aster"
"5455","Q10FC",NA,"Aster"
"5456","Q9FC",NA,"Aster"
"5457","Q5FC",1,"Aster"
"5458","Q9FC",NA,"Aster"
"5459","Q7FC",NA,"Aster"
"5460","Q6FC",NA,"Aster"
"5461","Q10FC",NA,"Aster"
"5462","Q5FC",NA,"Aster"
"5463","Q6FC",NA,"Aster"
"5464","Q1FC",NA,"Aster"
"5465","Q1FC",1,"Aster"
"5466","Q9FC",NA,"Aster"
"5467","Q5FC",NA,"Aster"
"5468","Q8FC",NA,"Aster"
"5469","Q1FC",NA,"Aster"
"5470","Q6FC",NA,"Aster"
"5471","Q5FC",NA,"Poaceae"
"5472","Q5FC",NA,"Poaceae"
"5473","Q5FC",NA,"Grass"
"5474","Q4FC",NA,"Poaceae"
"5475","Q4FC",NA,"Poaceae"
"5476","Q4FC",NA,"Grass"
"5477","Q9FC",NA,"Poaceae"
"5478","Q9FC",NA,"Poaceae"
"5479","Q9FC",NA,"Grass"
"5480","Q10FC",NA,"Poaceae"
"5481","Q10FC",NA,"Poaceae"
"5482","Q10FC",NA,"Grass"
"5483","Q5FC",NA,"Poaceae"
"5484","Q5FC",NA,"Poaceae"
"5485","Q5FC",NA,"Grass"
"5486","Q7FC",NA,"Poaceae"
"5487","Q7FC",NA,"Poaceae"
"5488","Q7FC",NA,"Grass"
"5489","Q7FC",NA,"Poaceae"
"5490","Q7FC",NA,"Poaceae"
"5491","Q7FC",NA,"Grass"
"5492","Q6FC",NA,"Poaceae"
"5493","Q6FC",NA,"Poaceae"
"5494","Q6FC",NA,"Grass"
"5495","Q2FC",NA,"Poaceae"
"5496","Q2FC",NA,"Poaceae"
"5497","Q2FC",NA,"Grass"
"5498","Q6FC",NA,"Poaceae"
"5499","Q6FC",NA,"Poaceae"
"5500","Q6FC",NA,"Grass"
"5501","Q4FC",NA,"Poaceae"
"5502","Q4FC",NA,"Poaceae"
"5503","Q4FC",NA,"Grass"
"5504","Q1FC",NA,"Poaceae"
"5505","Q1FC",NA,"Poaceae"
"5506","Q1FC",NA,"Grass"
"5507","Q8FC",NA,"Poaceae"
"5508","Q8FC",NA,"Poaceae"
"5509","Q8FC",NA,"Grass"
"5510","Q7FC",NA,"Poaceae"
"5511","Q7FC",NA,"Poaceae"
"5512","Q7FC",NA,"Grass"
"5513","Q10FC",NA,"Poaceae"
"5514","Q10FC",NA,"Poaceae"
"5515","Q10FC",NA,"Grass"
"5516","Q5FC",NA,"Poaceae"
"5517","Q5FC",NA,"Poaceae"
"5518","Q5FC",NA,"Grass"
"5519","Q8FC",NA,"Poaceae"
"5520","Q8FC",NA,"Poaceae"
"5521","Q8FC",NA,"Grass"
"5522","Q7FC",NA,"Poaceae"
"5523","Q7FC",NA,"Poaceae"
"5524","Q7FC",NA,"Grass"
"5525","Q10FC",NA,"Poaceae"
"5526","Q10FC",NA,"Poaceae"
"5527","Q10FC",NA,"Grass"
"5528","Q2FC",NA,"Poaceae"
"5529","Q2FC",NA,"Poaceae"
"5530","Q2FC",NA,"Grass"
"5531","Q2FC",NA,"Poaceae"
"5532","Q2FC",NA,"Poaceae"
"5533","Q2FC",NA,"Grass"
"5534","Q6FC",NA,"Poaceae"
"5535","Q6FC",NA,"Poaceae"
"5536","Q6FC",NA,"Grass"
"5537","Q2FC",NA,"Poaceae"
"5538","Q2FC",NA,"Poaceae"
"5539","Q2FC",NA,"Grass"
"5540","Q1FC",NA,"Poaceae"
"5541","Q1FC",NA,"Poaceae"
"5542","Q1FC",NA,"Grass"
"5543","Q4FC",NA,"Poaceae"
"5544","Q4FC",NA,"Poaceae"
"5545","Q4FC",NA,"Grass"
"5546","Q5FC",NA,"Poaceae"
"5547","Q5FC",NA,"Poaceae"
"5548","Q5FC",NA,"Grass"
"5549","Q5FC",NA,"Poaceae"
"5550","Q5FC",NA,"Poaceae"
"5551","Q5FC",NA,"Grass"
"5552","Q4FC",NA,"Poaceae"
"5553","Q4FC",NA,"Poaceae"
"5554","Q4FC",NA,"Grass"
"5555","Q3FC",NA,"Poaceae"
"5556","Q3FC",NA,"Poaceae"
"5557","Q3FC",NA,"Grass"
"5558","Q10FC",NA,"Poaceae"
"5559","Q10FC",NA,"Poaceae"
"5560","Q10FC",NA,"Grass"
"5561","Q7FC",NA,"Poaceae"
"5562","Q7FC",NA,"Poaceae"
"5563","Q7FC",NA,"Grass"
"5564","Q2FC",NA,"Poaceae"
"5565","Q2FC",NA,"Poaceae"
"5566","Q2FC",NA,"Grass"
"5567","Q8FC",NA,"Poaceae"
"5568","Q8FC",NA,"Poaceae"
"5569","Q8FC",NA,"Grass"
"5570","Q8FC",NA,"Poaceae"
"5571","Q8FC",NA,"Poaceae"
"5572","Q8FC",NA,"Grass"
"5573","Q8FC",NA,"Poaceae"
"5574","Q8FC",NA,"Poaceae"
"5575","Q8FC",NA,"Grass"
"5576","Q4FC",NA,"Poaceae"
"5577","Q4FC",NA,"Poaceae"
"5578","Q4FC",NA,"Grass"
"5579","Q9FC",NA,"Poaceae"
"5580","Q9FC",NA,"Poaceae"
"5581","Q9FC",NA,"Grass"
"5582","Q3FC",NA,"Poaceae"
"5583","Q3FC",NA,"Poaceae"
"5584","Q3FC",NA,"Grass"
"5585","Q3FC",NA,"Poaceae"
"5586","Q3FC",NA,"Poaceae"
"5587","Q3FC",NA,"Grass"
"5588","Q6FC",NA,"Poaceae"
"5589","Q6FC",NA,"Poaceae"
"5590","Q6FC",NA,"Grass"
"5591","Q5FC",NA,"Poaceae"
"5592","Q5FC",NA,"Poaceae"
"5593","Q5FC",NA,"Grass"
"5594","Q6FC",NA,"Poaceae"
"5595","Q6FC",NA,"Poaceae"
"5596","Q6FC",NA,"Grass"
"5597","Q9FC",NA,"Poaceae"
"5598","Q9FC",NA,"Poaceae"
"5599","Q9FC",NA,"Grass"
"5600","Q8FC",NA,"Poaceae"
"5601","Q8FC",NA,"Poaceae"
"5602","Q8FC",NA,"Grass"
"5603","Q5FC",NA,"Poaceae"
"5604","Q5FC",NA,"Poaceae"
"5605","Q5FC",NA,"Grass"
"5606","Q3FC",NA,"Poaceae"
"5607","Q3FC",NA,"Poaceae"
"5608","Q3FC",NA,"Grass"
"5609","Q4FC",NA,"Poaceae"
"5610","Q4FC",NA,"Poaceae"
"5611","Q4FC",NA,"Grass"
"5612","Q1FC",NA,"Poaceae"
"5613","Q1FC",NA,"Poaceae"
"5614","Q1FC",NA,"Grass"
"5615","Q7FC",NA,"Poaceae"
"5616","Q7FC",NA,"Poaceae"
"5617","Q7FC",NA,"Grass"
"5618","Q10FC",NA,"Poaceae"
"5619","Q10FC",NA,"Poaceae"
"5620","Q10FC",NA,"Grass"
"5621","Q6FC",NA,"Poaceae"
"5622","Q6FC",NA,"Poaceae"
"5623","Q6FC",NA,"Grass"
"5624","Q4FC",NA,"Poaceae"
"5625","Q4FC",NA,"Poaceae"
"5626","Q4FC",NA,"Grass"
"5627","Q1FC",NA,"Poaceae"
"5628","Q1FC",NA,"Poaceae"
"5629","Q1FC",NA,"Grass"
"5630","Q9FC",NA,"Poaceae"
"5631","Q9FC",NA,"Poaceae"
"5632","Q9FC",NA,"Grass"
"5633","Q9FC",NA,"Poaceae"
"5634","Q9FC",NA,"Poaceae"
"5635","Q9FC",NA,"Grass"
"5636","Q3FC",NA,"Poaceae"
"5637","Q3FC",NA,"Poaceae"
"5638","Q3FC",NA,"Grass"
"5639","Q10FC",NA,"Poaceae"
"5640","Q10FC",NA,"Poaceae"
"5641","Q10FC",NA,"Grass"
"5642","Q9FC",NA,"Poaceae"
"5643","Q9FC",NA,"Poaceae"
"5644","Q9FC",NA,"Grass"
"5645","Q2FC",NA,"Poaceae"
"5646","Q2FC",NA,"Poaceae"
"5647","Q2FC",NA,"Grass"
"5648","Q5FC",NA,"Poaceae"
"5649","Q5FC",NA,"Poaceae"
"5650","Q5FC",NA,"Grass"
"5651","Q8FC",NA,"Poaceae"
"5652","Q8FC",NA,"Poaceae"
"5653","Q8FC",NA,"Grass"
"5654","Q10FC",NA,"Poaceae"
"5655","Q10FC",NA,"Poaceae"
"5656","Q10FC",NA,"Grass"
"5657","Q5FC",NA,"Poaceae"
"5658","Q5FC",NA,"Poaceae"
"5659","Q5FC",NA,"Grass"
"5660","Q7FC",NA,"Poaceae"
"5661","Q7FC",NA,"Poaceae"
"5662","Q7FC",NA,"Grass"
"5663","Q1FC",NA,"Poaceae"
"5664","Q1FC",NA,"Poaceae"
"5665","Q1FC",NA,"Grass"
"5666","Q9FC",NA,"Poaceae"
"5667","Q9FC",NA,"Poaceae"
"5668","Q9FC",NA,"Grass"
"5669","Q1FC",NA,"Poaceae"
"5670","Q1FC",NA,"Poaceae"
"5671","Q1FC",NA,"Grass"
"5672","Q4FC",NA,"Poaceae"
"5673","Q4FC",NA,"Poaceae"
"5674","Q4FC",NA,"Grass"
"5675","Q2FC",NA,"Poaceae"
"5676","Q2FC",NA,"Poaceae"
"5677","Q2FC",NA,"Grass"
"5678","Q5FC",NA,"Poaceae"
"5679","Q5FC",NA,"Poaceae"
"5680","Q5FC",NA,"Grass"
"5681","Q5FC",NA,"Poaceae"
"5682","Q5FC",NA,"Poaceae"
"5683","Q5FC",NA,"Grass"
"5684","Q9FC",NA,"Poaceae"
"5685","Q9FC",NA,"Poaceae"
"5686","Q9FC",NA,"Grass"
"5687","Q2FC",NA,"Poaceae"
"5688","Q2FC",NA,"Poaceae"
"5689","Q2FC",NA,"Grass"
"5690","Q6FC",NA,"Poaceae"
"5691","Q6FC",NA,"Poaceae"
"5692","Q6FC",NA,"Grass"
"5693","Q7FC",NA,"Poaceae"
"5694","Q7FC",NA,"Poaceae"
"5695","Q7FC",NA,"Grass"
"5696","Q6FC",NA,"Poaceae"
"5697","Q6FC",NA,"Poaceae"
"5698","Q6FC",NA,"Grass"
"5699","Q10FC",NA,"Poaceae"
"5700","Q10FC",NA,"Poaceae"
"5701","Q10FC",NA,"Grass"
"5702","Q7FC",NA,"Poaceae"
"5703","Q7FC",NA,"Poaceae"
"5704","Q7FC",NA,"Grass"
"5705","Q9FC",NA,"Poaceae"
"5706","Q9FC",NA,"Poaceae"
"5707","Q9FC",NA,"Grass"
"5708","Q1FC",NA,"Poaceae"
"5709","Q1FC",NA,"Poaceae"
"5710","Q1FC",NA,"Grass"
"5711","Q2FC",NA,"Poaceae"
"5712","Q2FC",NA,"Poaceae"
"5713","Q2FC",NA,"Grass"
"5714","Q4FC",NA,"Poaceae"
"5715","Q4FC",NA,"Poaceae"
"5716","Q4FC",NA,"Grass"
"5717","Q9FC",NA,"Poaceae"
"5718","Q9FC",NA,"Poaceae"
"5719","Q9FC",NA,"Grass"
"5720","Q6FC",NA,"Poaceae"
