"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Observer","Surrounding Landscape","Notes","Coefficient of Conservatism","Common Name","Region","Field acres","County","Planted Date","Planting method","# of species planted","Pure Live Seed lbs/acre","Previous cover","Seed Vendor","Established"
"658","Harlan11012","Taraxacum officinale","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"*","common dandelion","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"659","Harlan11012","Achillea millefolium","SP1Woollen",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"2","western yarrow","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"660","Harlan11012","Helianthus maximiliani","SP1Woollen",1,NA,NA,NA,2,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"4","Maximilian's sunflower","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"661","Harlan11012","Achillea millefolium","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"2","western yarrow","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"662","Harlan11012","Solidago gigantea","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"RP","same as SP1Woollen","Good establishment, more grass component and thatch build up","3","late goldenrod","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"663","Harlan11012","Monarda fistulosa","F2Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"4","wild-bergamot","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"664","Harlan11012","Grindelia squarrosa","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"1","curly-top gumweed","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"665","Johnson110261","Andropogon gerardii","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"5","big bluestem","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"666","Johnson110261","Bare Ground","F1Leuenberger1",1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"667","Johnson110261","Physalis virginiana","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","6","Virginia ground-cherry","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"668","Johnson110261","Lepidium densiflorum","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","0","prairie pepper-grass","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"669","Johnson110261","Convolvulus arvensis","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","*","field bindweed","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"670","Johnson110261","Rudbeckia hirta","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"4","black-eyed Susan","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"671","Johnson110261","Schizachyrium scoparium","F1Leuenberger1",2,NA,1,NA,2,NA,2,NA,4,NA,NA,NA,2,NA,NA,NA,1,NA,6,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"4","little bluestem","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"672","Johnson110261","Helianthus maximiliani","F1Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"4","Maximilian's sunflower","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"673","Johnson110261","Antennaria neglecta","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","3","field pussytoes","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"674","Johnson110261","Bare Ground","SP2Leuenberger1",NA,NA,NA,NA,1,NA,3,NA,2,NA,2,NA,3,NA,NA,NA,5,NA,5,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)",NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"675","Johnson110261","Triodanis perfoliata","SP1Leuenberger1",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","2","clasping-leaf Venus'-looking-glass","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"676","Johnson110261","Solidago canadensis","SP2Leuenberger1",3,NA,2,NA,3,NA,2,NA,3,NA,1,NA,5,NA,NA,NA,2,NA,3,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","2","Canada goldenrod","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"677","Johnson110261","Bromus tectorum","SP2Leuenberger1",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","*","downy brome","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"678","Johnson110261","Conyza canadensis","SP1Leuenberger1",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","0","horseweed","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"679","Johnson110261","Cirsium altissimum","F2Leuenberger1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","1","tall thistle","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"680","Johnson110261","Conyza canadensis","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","0","horseweed","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"681","Johnson110261","Cirsium altissimum","SP2Leuenberger1",2,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,2,NA,4,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","1","tall thistle","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"682","Johnson110261","Bromus tectorum","F1Leuenberger1",3,NA,2,NA,1,NA,1,NA,1,NA,4,NA,2,NA,2,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"*","downy brome","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"683","Johnson110261","Lactuca serriola","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","*","prickly lettuce","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"684","Johnson110261","Lactuca ludoviciana","F2Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","3","western wild lettuce","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"685","Johnson110261","Erigeron strigosus","F2Leuenberger1",1,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","2","daisy fleabane","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"686","Johnson110261","Schizachyrium scoparium","SP1Leuenberger1",2,NA,4,NA,2,NA,2,NA,1,NA,NA,NA,2,NA,3,NA,3,NA,2,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","4","little bluestem","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"687","Johnson110261","Bouteloua curtipendula","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"5","sideoats grama","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"688","Johnson110261","Symphyotrichum ericoides","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","3","heath aster","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"689","Johnson110261","UNID forb","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side",NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"690","Johnson110261","Bare Ground","SP1Leuenberger1",3,NA,4,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1,NA,4,NA,1,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side",NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"691","Johnson110261","Sorghastrum nutans","SP2Leuenberger1",2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","5","Indian grass","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"692","Johnson110261","Erigeron strigosus","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"2","daisy fleabane","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"693","Johnson110261","Monarda fistulosa","F2Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","4","wild-bergamot","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"694","Johnson110261","Litter","SP1Leuenberger1",4,NA,3,NA,4,NA,6,NA,3,NA,3,NA,5,NA,5,NA,3,NA,5,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side",NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"695","Johnson110261","Cirsium altissimum","SP1Leuenberger1",2,NA,1,NA,4,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","1","tall thistle","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"696","Johnson110261","Rudbeckia hirta","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,3,NA,NA,NA,1,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","4","black-eyed Susan","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"697","Johnson110261","Bromus japonicus","SP1Leuenberger1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","*","Japenese brome","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"698","Johnson110261","Monarda fistulosa","F1Leuenberger1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"4","wild-bergamot","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"699","Johnson110261","Bromus tectorum","F2Leuenberger1",1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","*","downy brome","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"700","Johnson110261","Ratibida pinnata","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","4","gray-head prairie-coneflower","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"701","Johnson110261","Rudbeckia hirta","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,3,2,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","4","black-eyed Susan","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"702","Johnson110261","Convolvulus arvensis","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","*","field bindweed","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"703","Johnson110261","Schizachyrium scoparium","SP2Leuenberger1",1,NA,5,NA,1,NA,3,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,3,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","4","little bluestem","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"704","Johnson110261","Euphorbia maculata","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","0","spotted spurge","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"705","Johnson110261","Ratibida pinnata","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"4","gray-head prairie-coneflower","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"706","Johnson110261","Schizachyrium scoparium","F2Leuenberger1",4,NA,6,NA,5,NA,4,NA,4,NA,1,NA,2,NA,3,NA,1,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","4","little bluestem","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"707","Johnson110261","Setaria viridis","F1Leuenberger1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"*","green foxtail","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"708","Johnson110261","Taraxacum officinale","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"*","common dandelion","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"709","Johnson110261","Lactuca serriola","SP1Leuenberger1",NA,NA,1,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","*","prickly lettuce","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"710","Johnson110261","Sorghastrum nutans","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"5","Indian grass","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"711","Johnson110261","Litter","F2Leuenberger1",5,NA,6,NA,5,NA,5,NA,5,NA,4,NA,4,NA,4,NA,4,NA,5,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1",NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"712","Johnson110261","Solidago canadensis","F1Leuenberger1",2,NA,3,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"2","Canada goldenrod","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"713","Johnson110261","Litter","SP2Leuenberger1",6,NA,6,NA,6,NA,3,NA,5,NA,5,NA,3,NA,6,NA,2,NA,2,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)",NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"714","Johnson110261","Sorghastrum nutans","F2Leuenberger1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","5","Indian grass","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"715","Johnson110261","Triodanis leptocarpa","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","3","slim-pod Venus'-looking-glass","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"716","Johnson110261","Litter","F1Leuenberger1",5,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,6,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"717","Johnson110261","Erigeron strigosus","SP1Leuenberger1",NA,NA,1,1,NA,NA,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","2","daisy fleabane","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"718","Johnson110261","Taraxacum officinale","F2Leuenberger1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","*","common dandelion","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"719","Johnson110261","Sporobolus compositus","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","3","tall dropseed","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"720","Johnson110261","Bare Ground","F2Leuenberger1",1,NA,NA,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1",NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
