"SequenceID","FieldID","Species","VisitID","Transect","VisitDate","CoEOfConsvm","PlantedDate","SeedVendor","Quadrant","CoverValue"
"6984","Johnson110262","Schizachyrium scoparium","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q8",NA
"6985","Johnson110262","Achillea millefolium","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q8",NA
"6986","Johnson110262","Achillea millefolium","F2Leuenberger2",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q8",NA
"6988","Johnson110262","Rudbeckia hirta","F2Leuenberger2",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q8",1
"6989","Johnson110262","Cirsium altissimum","SP2Leuenberger2",2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q8",2
"6991","Johnson110262","Bouteloua curtipendula","F1Leuenberger2",1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q8",NA
"6992","Johnson110262","Erigeron strigosus","F2Leuenberger2",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q8",2
"6993","Johnson110262","Solidago canadensis","F2Leuenberger2",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q8",2
"6994","Johnson110262","Oxalis stricta","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q8",NA
"6996","Johnson110262","Ratibida pinnata","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q8",4
"7000","Johnson110262","Erigeron strigosus","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q8",NA
"7002","Johnson110262","Juncus dudleyii","SP2Leuenberger2",2,2018-06-14,"5",2014-11-26,"Wagner's Feed Store","Q8",NA
"7003","Johnson110262","Helianthus grosseserratus","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q8",NA
"7005","Johnson110262","Cirsium altissimum","F2Leuenberger2",2,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q8",1
"7008","Johnson110262","Solanum carolinense","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q8",NA
"7010","Johnson110262","Dichanthelium acuminatum","SP2Leuenberger2",2,2018-06-14,"6",2014-11-26,"Wagner's Feed Store","Q8",NA
"7011","Johnson110262","Lepidium densiflorum","SP1Leuenberger2",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q8",1
"7013","Johnson110262","Monarda fistulosa","F2Leuenberger2",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q8",NA
"7014","Johnson110262","Monarda fistulosa","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q8",2
"7015","Johnson110262","Oxalis stricta","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q8",1
"7016","Johnson110262","Solanum carolinense","SP1Leuenberger2",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q8",NA
"7017","Johnson110262","Lepidium densiflorum","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q8",NA
"7018","Johnson110262","Cirsium altissimum","F1Leuenberger2",1,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q8",1
"7019","Johnson110262","Erigeron strigosus","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q8",NA
"7020","Johnson110262","Antennaria neglecta","SP2Leuenberger2",2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q8",NA
"7021","Johnson110262","Sporobolus compositus","SP1Leuenberger2",1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q8",NA
"7023","Johnson110262","Panicum dichotomiflorum","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q8",NA
"7024","Johnson110262","Ratibida pinnata","F2Leuenberger2",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q8",NA
"7025","Johnson110262","Chloris verticillata","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q8",NA
"7027","Johnson110262","Solidago canadensis","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q8",2
"7029","Johnson110262","Panicum dichotomiflorum","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q8",NA
"7030","Johnson110262","Conyza canadensis","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q8",1
"7031","Johnson110262","Eragrostis spectabilis","F2Leuenberger2",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q8",NA
"7033","Johnson110262","Helianthus maximiliani","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q8",NA
"7035","Johnson110262","Ratibida pinnata","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q8",NA
"7036","Johnson110262","Rudbeckia hirta","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q8",1
"7038","Johnson110262","Heliopsis helianthoides","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q8",NA
"7039","Johnson110262","Erigeron strigosus","SP1Leuenberger2",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q8",NA
"7040","Johnson110262","Sporobolus compositus","F2Leuenberger2",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q8",NA
"7041","Johnson110262","Monarda fistulosa","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q8",1
"7044","Johnson110262","Solidago canadensis","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q8",NA
"7046","Webster11004","Ratibida pinnata","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7047","Webster11004","Rudbeckia hirta","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7048","Webster11004","Ratibida pinnata","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7049","Webster11004","Conyza canadensis","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7050","Webster11004","Monarda fistulosa","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",5
"7052","Webster11004","Monarda fistulosa","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7054","Webster11004","Achillea millefolium","F1Shipman8.3",1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7055","Webster11004","Achillea millefolium","SP1Shipman8.3",1,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7057","Webster11004","Helianthus pauciflorus","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7058","Webster11004","Ambrosia artemisiifolia","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7059","Webster11004","Artemisia ludoviciana","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7060","Webster11004","Oxalis stricta","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7061","Webster11004","Astragalus canadensis","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7064","Webster11004","Andropogon hallii","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7065","Webster11004","Dalea candida","SP1Shipman8.3",1,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7066","Webster11004","Helianthus mollis","SP2Shipman8.3",2,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7068","Webster11004","Schizachyrium scoparium","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7071","Webster11004","Rudbeckia hirta","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7072","Webster11004","Galium aparine","SP2Shipman8.3",2,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7073","Webster11004","Andropogon hallii","SP1Shipman8.3",1,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7074","Webster11004","Dalea candida","F2Shipman8.3",2,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7075","Webster11004","Distichlis spicata","F1Shipman8.3",1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7076","Webster11004","Monarda fistulosa","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7078","Webster11004","Bouteloua gracilis","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7079","Webster11004","Dalea candida","F1Shipman8.3",1,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7080","Webster11004","Physalis longifolia","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7081","Webster11004","Achillea millefolium","SP2Shipman8.3",2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q8",1
"7084","Webster11004","Sorghastrum nutans","SP2Shipman8.3",2,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7086","Webster11004","Heliopsis helianthoides","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7087","Webster11004","Solanum carolinense","SP2Shipman8.3",2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7088","Webster11004","Sorghastrum nutans","F1Shipman8.3",1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7089","Webster11004","Ratibida pinnata","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",1
"7090","Webster11004","Bouteloua curtipendula","F1Shipman8.3",1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7091","Webster11004","Conyza canadensis","SP1Shipman8.3",1,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7094","Webster11004","Ratibida pinnata","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7095","Webster11004","Eragrostis spectabilis","F1Shipman8.3",1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF","Q8",2
"7096","Webster11004","Rudbeckia hirta","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",1
"7098","Webster11004","Schizachyrium scoparium","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",1
"7100","Webster11004","Schizachyrium scoparium","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",2
"7102","Webster11004","Achillea millefolium","F2Shipman8.3",2,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7103","Webster11004","Monarda fistulosa","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7104","Webster11004","Desmanthus illinoensis","F1Shipman8.3",1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7106","Webster11004","Oenothera rhombipetala","F1Shipman8.3",1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q8",1
"7107","Webster11004","Helianthus mollis","F2Shipman8.3",2,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7108","Webster11004","Verbena stricta","F1Shipman8.3",1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7109","Webster11004","Bouteloua curtipendula","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7110","Webster11004","Andropogon hallii","SP2Shipman8.3",2,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7112","Webster11004","Schizachyrium scoparium","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q8",6
"7114","Webster11004","Chamaecrista fasciculata","F2Shipman8.3",2,2018-09-27,"1",2015-04-23,"Star Seed - Dealer - PF","Q8",NA
"7116","Webster11006","Conyza canadensis","SP1Rasser",1,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Q8",6
"7117","Webster11006","Descurainia pinnata","SP2Rasser",2,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Q8",NA
"7121","Webster11006","Descurainia pinnata","SP1Rasser",1,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Q8",2
"7125","Webster11006","Conyza canadensis","SP2Rasser",2,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Q8",4
"7126","Webster11006","Toxicodendron radicans","SP2Rasser",2,2018-06-01,"2",2015-04-16,"Star Seed - Dealer -PF seed mix","Q8",NA
"7131","Antelope11001","Rudbeckia hirta","SP2Fulton1.9",2,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7132","Antelope11001","Chamaecrista fasciculata","SP2Fulton1.9",2,2018-06-05,"1",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7133","Antelope11001","Achillea millefolium","SP2Fulton1.9",2,2018-06-05,"2",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",2
"7135","Antelope11001","Pascopyrum smithii","SP2Fulton1.9",2,2018-06-05,"3",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7137","Antelope11001","Monarda fistulosa","SP1Fulton1.9",1,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7138","Antelope11001","Festuca octoflora","SP1Fulton1.9",1,2018-06-05,"3",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7139","Antelope11001","Ulmus americana","SP2Fulton1.9",2,2018-06-05,"3",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",2
"7141","Antelope11001","Plantago patagonica","SP1Fulton1.9",1,2018-06-05,"1",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7142","Antelope11001","Koeleria macrantha","SP1Fulton1.9",1,2018-06-05,"6",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7144","Antelope11001","Achillea millefolium","SP1Fulton1.9",1,2018-06-05,"2",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7145","Antelope11001","Andropogon gerardii","SP2Fulton1.9",2,2018-06-05,"5",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7149","Antelope11001","Schizachyrium scoparium","SP1Fulton1.9",1,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",1
"7152","Antelope11001","Conyza canadensis","SP2Fulton1.9",2,2018-06-05,"0",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7154","Antelope11001","Conyza canadensis","SP1Fulton1.9",1,2018-06-05,"0",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",1
"7155","Antelope11001","Heliopsis helianthoides","SP1Fulton1.9",1,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7156","Antelope11001","Helianthus maximiliani","SP2Fulton1.9",2,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",1
"7157","Antelope11001","Andropogon gerardii","SP1Fulton1.9",1,2018-06-05,"5",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7158","Antelope11001","Lepidium densiflorum","SP1Fulton1.9",1,2018-06-05,"0",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7159","Antelope11001","Schizachyrium scoparium","SP2Fulton1.9",2,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7160","Antelope11001","Pascopyrum smithii","SP1Fulton1.9",1,2018-06-05,"3",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",NA
"7162","Antelope11001","Rudbeckia hirta","SP1Fulton1.9",1,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q9",1
"7164","Antelope11002","Achillea millefolium","SP2Fulton",2,2018-06-05,"2",2015-05-09,"The Seed House","Q9",1
"7168","Antelope11002","Heliopsis helianthoides","SP2Fulton",2,2018-06-05,"4",2015-05-09,"The Seed House","Q9",NA
"7176","Antelope11002","Helianthus maximiliani","SP2Fulton",2,2018-06-05,"4",2015-05-09,"The Seed House","Q9",NA
"7179","Antelope11002","Achillea millefolium","SP1Fulton",1,2018-06-05,"2",2015-05-09,"The Seed House","Q9",1
"7181","Antelope11005","Andropogon gerardii","SP1Knievel",1,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7183","Antelope11005","Lepidium densiflorum","SP1Knievel",1,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7184","Antelope11005","Achillea millefolium","SP1Knievel",1,2018-06-06,"2",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7186","Antelope11005","Conyza canadensis","SP1Knievel",1,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7187","Antelope11005","Achillea millefolium","SP2Knievel",2,2018-06-06,"2",2014-11-01,"Star Seed - Dealer - PF","Q9",2
"7188","Antelope11005","Eragrostis trichodes","SP1Knievel",1,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7189","Antelope11005","Lespedeza capitata","SP2Knievel",2,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7190","Antelope11005","Ratibida pinnata","SP1Knievel",1,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q9",4
"7191","Antelope11005","Potentilla arguta","SP1Knievel",1,2018-06-06,"6",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7192","Antelope11005","Ambrosia trifida","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7193","Antelope11005","Oenothera biennis","SP2Knievel",2,2018-06-06,"1",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7194","Antelope11005","Rudbeckia hirta","SP2Knievel",2,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7195","Antelope11005","Cynanchum laeve","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7196","Antelope11005","Ambrosia trifida","SP1Knievel",1,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q9",2
"7197","Antelope11005","Schizachyrium scoparium","SP2Knievel",2,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7198","Antelope11005","Sorghastrum nutans","SP2Knievel",2,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7199","Antelope11005","Elymus canadensis","SP1Knievel",1,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7200","Antelope11005","Oxalis stricta","SP1Knievel",1,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7201","Antelope11005","Oxalis stricta","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q9",2
"7202","Antelope11005","Schizachyrium scoparium","SP1Knievel",1,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q9",2
"7206","Antelope11005","Pascopyrum smithii","SP1Knievel",1,2018-06-06,"3",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7207","Antelope11005","Oenothera rhombipetala","SP1Knievel",1,2018-06-06,"2",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7211","Antelope11005","Chloris verticillata","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q9",1
"7212","Antelope11005","Rudbeckia hirta","SP1Knievel",1,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7213","Antelope11005","Sorghastrum nutans","SP1Knievel",1,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7214","Antelope11005","Carex brevior","SP1Knievel",1,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7215","Antelope11005","Conyza canadensis","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7216","Antelope11005","Eragrostis trichodes","SP2Knievel",2,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q9",NA
"7220","Antelope11025A","Ambrosia artemisiifolia","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q9",1
"7221","Antelope11025A","Oenothera laciniata","SP2Pellatz",2,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7223","Antelope11025A","Plantago patagonica","SP1Pellatz",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf","Q9",1
"7224","Antelope11025A","Physalis virginiana","SP2Pellatz",2,2018-06-06,"6",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7225","Antelope11025A","Conyza canadensis","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q9",2
"7226","Antelope11025A","Schizachyrium scoparium","SP1Pellatz",1,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7227","Antelope11025A","Chamaecrista fasciculata","SP1Pellatz",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7228","Antelope11025A","Triodanis perfoliata","SP2Pellatz",2,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7230","Antelope11025A","Euphorbia dentata","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7231","Antelope11025A","Andropogon gerardii","SP1Pellatz",1,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7234","Antelope11025A","Chloris verticillata","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7236","Antelope11025A","Schizachyrium scoparium","SP2Pellatz",2,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7237","Antelope11025A","Cyperus schwinitzii","SP1Pellatz",1,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7238","Antelope11025A","Heterotheca subaxillaris","SP1Pellatz",1,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf","Q9",3
"7240","Antelope11025A","Juniperus virginiana","SP1Pellatz",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7241","Antelope11025A","Lepidium densiflorum","SP1Pellatz",1,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7242","Antelope11025A","Lepidium densiflorum","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7243","Antelope11025A","Oxalis stricta","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q9",NA
"7247","Antelope11025B","Ambrosia artemisiifolia","SP2Pellatz5.8",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7248","Antelope11025B","Oenothera biennis","SP1Pellatz5.8",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7249","Antelope11025B","Conyza canadensis","SP1Pellatz5.8",1,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7250","Antelope11025B","Schizachyrium scoparium","SP1Pellatz5.8",1,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7251","Antelope11025B","Schizachyrium scoparium","SP2Pellatz5.8",2,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",4
"7252","Antelope11025B","Festuca octoflora","SP2Pellatz5.8",2,2018-06-06,"3",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7253","Antelope11025B","Heterotheca subaxillaris","SP2Pellatz5.8",2,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",1
"7254","Antelope11025B","Eragrostis trichodes","SP2Pellatz5.8",2,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7256","Antelope11025B","Chamaecrista fasciculata","SP1Pellatz5.8",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7258","Antelope11025B","Ambrosia psilostachya","SP2Pellatz5.8",2,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7259","Antelope11025B","Conyza canadensis","SP2Pellatz5.8",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",1
"7262","Antelope11025B","Monarda fistulosa","SP2Pellatz5.8",2,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7263","Antelope11025B","Oxalis stricta","SP2Pellatz5.8",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7264","Antelope11025B","Heterotheca subaxillaris","SP1Pellatz5.8",1,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",4
"7265","Antelope11025B","Eragrostis trichodes","SP1Pellatz5.8",1,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",1
"7266","Antelope11025B","Carex brevior","SP1Pellatz5.8",1,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7268","Antelope11025B","Lepidium densiflorum","SP2Pellatz5.8",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7269","Antelope11025B","Helianthus annuus","SP1Pellatz5.8",1,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7270","Antelope11025B","Festuca octoflora","SP1Pellatz5.8",1,2018-06-06,"3",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",2
"7271","Antelope11025B","Elymus canadensis","SP2Pellatz5.8",2,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7273","Antelope11025B","Andropogon gerardii","SP1Pellatz5.8",1,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7274","Antelope11025B","Triodanis perfoliata","SP2Pellatz5.8",2,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q9",NA
"7276","Furnas1008","Ratibida pinnata","F3Schluntz14.84",3,2018-09-28,"4",NA,NA,"Q9",NA
"7278","Furnas1008","Ambrosia psilostachya","F3Schluntz14.84",3,2018-09-28,"1",NA,NA,"Q9",NA
"7279","Furnas1008","Andropogon gerardii","F3Schluntz14.84",3,2018-09-28,"5",NA,NA,"Q9",NA
"7281","Furnas1008","Rudbeckia hirta","F3Schluntz14.84",3,2018-09-28,"4",NA,NA,"Q9",NA
