"SequenceID","FieldID","Species","VisitID","Transect","VisitDate","CoEOfConsvm","PlantedDate","SeedVendor","Quadrant","CoverValue"
"7918","Johnson110262","Solidago canadensis","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7920","Johnson110262","Panicum dichotomiflorum","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7921","Johnson110262","Conyza canadensis","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7922","Johnson110262","Eragrostis spectabilis","F2Leuenberger2",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7924","Johnson110262","Helianthus maximiliani","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7926","Johnson110262","Ratibida pinnata","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7927","Johnson110262","Rudbeckia hirta","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7929","Johnson110262","Heliopsis helianthoides","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7930","Johnson110262","Erigeron strigosus","SP1Leuenberger2",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7931","Johnson110262","Sporobolus compositus","F2Leuenberger2",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7932","Johnson110262","Monarda fistulosa","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7935","Johnson110262","Solidago canadensis","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q9FC",NA
"7937","Webster11004","Ratibida pinnata","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7938","Webster11004","Rudbeckia hirta","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7939","Webster11004","Ratibida pinnata","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7940","Webster11004","Conyza canadensis","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7941","Webster11004","Monarda fistulosa","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7943","Webster11004","Monarda fistulosa","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7945","Webster11004","Achillea millefolium","F1Shipman8.3",1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7946","Webster11004","Achillea millefolium","SP1Shipman8.3",1,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7948","Webster11004","Helianthus pauciflorus","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7949","Webster11004","Ambrosia artemisiifolia","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7950","Webster11004","Artemisia ludoviciana","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7951","Webster11004","Oxalis stricta","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7952","Webster11004","Astragalus canadensis","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7955","Webster11004","Andropogon hallii","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7956","Webster11004","Dalea candida","SP1Shipman8.3",1,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7957","Webster11004","Helianthus mollis","SP2Shipman8.3",2,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7959","Webster11004","Schizachyrium scoparium","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7962","Webster11004","Rudbeckia hirta","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7963","Webster11004","Galium aparine","SP2Shipman8.3",2,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7964","Webster11004","Andropogon hallii","SP1Shipman8.3",1,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7965","Webster11004","Dalea candida","F2Shipman8.3",2,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7966","Webster11004","Distichlis spicata","F1Shipman8.3",1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7967","Webster11004","Monarda fistulosa","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7969","Webster11004","Bouteloua gracilis","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7970","Webster11004","Dalea candida","F1Shipman8.3",1,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7971","Webster11004","Physalis longifolia","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7972","Webster11004","Achillea millefolium","SP2Shipman8.3",2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7975","Webster11004","Sorghastrum nutans","SP2Shipman8.3",2,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7977","Webster11004","Heliopsis helianthoides","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7978","Webster11004","Solanum carolinense","SP2Shipman8.3",2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7979","Webster11004","Sorghastrum nutans","F1Shipman8.3",1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7980","Webster11004","Ratibida pinnata","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7981","Webster11004","Bouteloua curtipendula","F1Shipman8.3",1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7982","Webster11004","Conyza canadensis","SP1Shipman8.3",1,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7985","Webster11004","Ratibida pinnata","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7986","Webster11004","Eragrostis spectabilis","F1Shipman8.3",1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7987","Webster11004","Rudbeckia hirta","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7989","Webster11004","Schizachyrium scoparium","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7991","Webster11004","Schizachyrium scoparium","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7993","Webster11004","Achillea millefolium","F2Shipman8.3",2,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7994","Webster11004","Monarda fistulosa","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7995","Webster11004","Desmanthus illinoensis","F1Shipman8.3",1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7997","Webster11004","Oenothera rhombipetala","F1Shipman8.3",1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7998","Webster11004","Helianthus mollis","F2Shipman8.3",2,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"7999","Webster11004","Verbena stricta","F1Shipman8.3",1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"8000","Webster11004","Bouteloua curtipendula","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"8001","Webster11004","Andropogon hallii","SP2Shipman8.3",2,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"8003","Webster11004","Schizachyrium scoparium","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"8005","Webster11004","Chamaecrista fasciculata","F2Shipman8.3",2,2018-09-27,"1",2015-04-23,"Star Seed - Dealer - PF","Q9FC",NA
"8007","Webster11006","Conyza canadensis","SP1Rasser",1,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Q9FC",NA
"8008","Webster11006","Descurainia pinnata","SP2Rasser",2,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Q9FC",NA
"8012","Webster11006","Descurainia pinnata","SP1Rasser",1,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Q9FC",NA
"8016","Webster11006","Conyza canadensis","SP2Rasser",2,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Q9FC",NA
"8017","Webster11006","Toxicodendron radicans","SP2Rasser",2,2018-06-01,"2",2015-04-16,"Star Seed - Dealer -PF seed mix","Q9FC",NA
"8022","Antelope11001","Rudbeckia hirta","SP2Fulton1.9",2,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8023","Antelope11001","Chamaecrista fasciculata","SP2Fulton1.9",2,2018-06-05,"1",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8024","Antelope11001","Achillea millefolium","SP2Fulton1.9",2,2018-06-05,"2",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8026","Antelope11001","Pascopyrum smithii","SP2Fulton1.9",2,2018-06-05,"3",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8028","Antelope11001","Monarda fistulosa","SP1Fulton1.9",1,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8029","Antelope11001","Festuca octoflora","SP1Fulton1.9",1,2018-06-05,"3",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8030","Antelope11001","Ulmus americana","SP2Fulton1.9",2,2018-06-05,"3",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8032","Antelope11001","Plantago patagonica","SP1Fulton1.9",1,2018-06-05,"1",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8033","Antelope11001","Koeleria macrantha","SP1Fulton1.9",1,2018-06-05,"6",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8035","Antelope11001","Achillea millefolium","SP1Fulton1.9",1,2018-06-05,"2",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8036","Antelope11001","Andropogon gerardii","SP2Fulton1.9",2,2018-06-05,"5",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8040","Antelope11001","Schizachyrium scoparium","SP1Fulton1.9",1,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8043","Antelope11001","Conyza canadensis","SP2Fulton1.9",2,2018-06-05,"0",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8045","Antelope11001","Conyza canadensis","SP1Fulton1.9",1,2018-06-05,"0",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8046","Antelope11001","Heliopsis helianthoides","SP1Fulton1.9",1,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8047","Antelope11001","Helianthus maximiliani","SP2Fulton1.9",2,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8048","Antelope11001","Andropogon gerardii","SP1Fulton1.9",1,2018-06-05,"5",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8049","Antelope11001","Lepidium densiflorum","SP1Fulton1.9",1,2018-06-05,"0",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8050","Antelope11001","Schizachyrium scoparium","SP2Fulton1.9",2,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8051","Antelope11001","Pascopyrum smithii","SP1Fulton1.9",1,2018-06-05,"3",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8053","Antelope11001","Rudbeckia hirta","SP1Fulton1.9",1,2018-06-05,"4",2015-05-09,"The Seed House- same mix as Antelope11002","Q10FC",NA
"8055","Antelope11002","Achillea millefolium","SP2Fulton",2,2018-06-05,"2",2015-05-09,"The Seed House","Q10FC",NA
"8059","Antelope11002","Heliopsis helianthoides","SP2Fulton",2,2018-06-05,"4",2015-05-09,"The Seed House","Q10FC",NA
"8067","Antelope11002","Helianthus maximiliani","SP2Fulton",2,2018-06-05,"4",2015-05-09,"The Seed House","Q10FC",NA
"8070","Antelope11002","Achillea millefolium","SP1Fulton",1,2018-06-05,"2",2015-05-09,"The Seed House","Q10FC",NA
"8072","Antelope11005","Andropogon gerardii","SP1Knievel",1,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8074","Antelope11005","Lepidium densiflorum","SP1Knievel",1,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8075","Antelope11005","Achillea millefolium","SP1Knievel",1,2018-06-06,"2",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8077","Antelope11005","Conyza canadensis","SP1Knievel",1,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8078","Antelope11005","Achillea millefolium","SP2Knievel",2,2018-06-06,"2",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8079","Antelope11005","Eragrostis trichodes","SP1Knievel",1,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8080","Antelope11005","Lespedeza capitata","SP2Knievel",2,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8081","Antelope11005","Ratibida pinnata","SP1Knievel",1,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8082","Antelope11005","Potentilla arguta","SP1Knievel",1,2018-06-06,"6",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8083","Antelope11005","Ambrosia trifida","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8084","Antelope11005","Oenothera biennis","SP2Knievel",2,2018-06-06,"1",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8085","Antelope11005","Rudbeckia hirta","SP2Knievel",2,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8086","Antelope11005","Cynanchum laeve","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8087","Antelope11005","Ambrosia trifida","SP1Knievel",1,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8088","Antelope11005","Schizachyrium scoparium","SP2Knievel",2,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8089","Antelope11005","Sorghastrum nutans","SP2Knievel",2,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8090","Antelope11005","Elymus canadensis","SP1Knievel",1,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8091","Antelope11005","Oxalis stricta","SP1Knievel",1,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8092","Antelope11005","Oxalis stricta","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8093","Antelope11005","Schizachyrium scoparium","SP1Knievel",1,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8097","Antelope11005","Pascopyrum smithii","SP1Knievel",1,2018-06-06,"3",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8098","Antelope11005","Oenothera rhombipetala","SP1Knievel",1,2018-06-06,"2",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8102","Antelope11005","Chloris verticillata","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8103","Antelope11005","Rudbeckia hirta","SP1Knievel",1,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8104","Antelope11005","Sorghastrum nutans","SP1Knievel",1,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8105","Antelope11005","Carex brevior","SP1Knievel",1,2018-06-06,"4",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8106","Antelope11005","Conyza canadensis","SP2Knievel",2,2018-06-06,"0",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8107","Antelope11005","Eragrostis trichodes","SP2Knievel",2,2018-06-06,"5",2014-11-01,"Star Seed - Dealer - PF","Q10FC",NA
"8111","Antelope11025A","Ambrosia artemisiifolia","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8112","Antelope11025A","Oenothera laciniata","SP2Pellatz",2,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8114","Antelope11025A","Plantago patagonica","SP1Pellatz",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8115","Antelope11025A","Physalis virginiana","SP2Pellatz",2,2018-06-06,"6",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8116","Antelope11025A","Conyza canadensis","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8117","Antelope11025A","Schizachyrium scoparium","SP1Pellatz",1,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8118","Antelope11025A","Chamaecrista fasciculata","SP1Pellatz",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8119","Antelope11025A","Triodanis perfoliata","SP2Pellatz",2,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8121","Antelope11025A","Euphorbia dentata","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8122","Antelope11025A","Andropogon gerardii","SP1Pellatz",1,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8125","Antelope11025A","Chloris verticillata","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8127","Antelope11025A","Schizachyrium scoparium","SP2Pellatz",2,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8128","Antelope11025A","Cyperus schwinitzii","SP1Pellatz",1,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8129","Antelope11025A","Heterotheca subaxillaris","SP1Pellatz",1,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8131","Antelope11025A","Juniperus virginiana","SP1Pellatz",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8132","Antelope11025A","Lepidium densiflorum","SP1Pellatz",1,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8133","Antelope11025A","Lepidium densiflorum","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8134","Antelope11025A","Oxalis stricta","SP2Pellatz",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf","Q10FC",NA
"8138","Antelope11025B","Ambrosia artemisiifolia","SP2Pellatz5.8",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8139","Antelope11025B","Oenothera biennis","SP1Pellatz5.8",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8140","Antelope11025B","Conyza canadensis","SP1Pellatz5.8",1,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8141","Antelope11025B","Schizachyrium scoparium","SP1Pellatz5.8",1,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8142","Antelope11025B","Schizachyrium scoparium","SP2Pellatz5.8",2,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8143","Antelope11025B","Festuca octoflora","SP2Pellatz5.8",2,2018-06-06,"3",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8144","Antelope11025B","Heterotheca subaxillaris","SP2Pellatz5.8",2,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8145","Antelope11025B","Eragrostis trichodes","SP2Pellatz5.8",2,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8147","Antelope11025B","Chamaecrista fasciculata","SP1Pellatz5.8",1,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8149","Antelope11025B","Ambrosia psilostachya","SP2Pellatz5.8",2,2018-06-06,"1",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8150","Antelope11025B","Conyza canadensis","SP2Pellatz5.8",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8153","Antelope11025B","Monarda fistulosa","SP2Pellatz5.8",2,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8154","Antelope11025B","Oxalis stricta","SP2Pellatz5.8",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8155","Antelope11025B","Heterotheca subaxillaris","SP1Pellatz5.8",1,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8156","Antelope11025B","Eragrostis trichodes","SP1Pellatz5.8",1,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8157","Antelope11025B","Carex brevior","SP1Pellatz5.8",1,2018-06-06,"4",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8159","Antelope11025B","Lepidium densiflorum","SP2Pellatz5.8",2,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8160","Antelope11025B","Helianthus annuus","SP1Pellatz5.8",1,2018-06-06,"0",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8161","Antelope11025B","Festuca octoflora","SP1Pellatz5.8",1,2018-06-06,"3",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8162","Antelope11025B","Elymus canadensis","SP2Pellatz5.8",2,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8164","Antelope11025B","Andropogon gerardii","SP1Pellatz5.8",1,2018-06-06,"5",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8165","Antelope11025B","Triodanis perfoliata","SP2Pellatz5.8",2,2018-06-06,"2",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q10FC",NA
"8167","Furnas1008","Ratibida pinnata","F3Schluntz14.84",3,2018-09-28,"4",NA,NA,"Q10FC",NA
"8169","Furnas1008","Ambrosia psilostachya","F3Schluntz14.84",3,2018-09-28,"1",NA,NA,"Q10FC",NA
"8170","Furnas1008","Andropogon gerardii","F3Schluntz14.84",3,2018-09-28,"5",NA,NA,"Q10FC",NA
"8172","Furnas1008","Rudbeckia hirta","F3Schluntz14.84",3,2018-09-28,"4",NA,NA,"Q10FC",NA
"8173","Furnas1008","Schizachyrium scoparium","F3Schluntz14.84",3,2018-09-28,"4",NA,NA,"Q10FC",NA
"8174","Furnas1008","Helianthus maximiliani","F3Schluntz14.84",3,2018-09-28,"4",NA,NA,"Q10FC",NA
"8176","Furnas1008","Conyza canadensis","F3Schluntz14.84",3,2018-09-28,"0",NA,NA,"Q10FC",NA
"8179","Furnas1008","Sorghastrum nutans","F3Schluntz14.84",3,2018-09-28,"5",NA,NA,"Q10FC",NA
"8180","Furnas11006","Schizachyrium scoparium","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8181","Furnas11006","Ratibida pinnata","F1Schluntz",1,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8182","Furnas11006","Andropogon gerardii","F1Schluntz",1,2018-09-28,"5",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8183","Furnas11006","Euphorbia dentata","SP2Schluntz",2,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8185","Furnas11006","Euphorbia maculata","SP2Schluntz",2,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8188","Furnas11006","Ratibida pinnata","SP2Schluntz",2,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8190","Furnas11006","Conyza canadensis","F2Schluntz",2,2018-09-28,"0",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8192","Furnas11006","Schizachyrium scoparium","SP2Schluntz",2,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8193","Furnas11006","Salvia azurea","F1Schluntz",1,2018-09-28,"6",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8194","Furnas11006","Ratibida columnifera","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8195","Furnas11006","Bouteloua gracilis","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8197","Furnas11006","Andropogon gerardii","SP2Schluntz",2,2018-05-30,"5",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8200","Furnas11006","Rudbeckia hirta","SP2Schluntz",2,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8201","Furnas11006","Bouteloua curtipendula","F1Schluntz",1,2018-09-28,"5",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8203","Furnas11006","Rudbeckia hirta","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8204","Furnas11006","Conyza canadensis","SP1Schluntz",1,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8205","Furnas11006","Ratibida pinnata","F2Schluntz",2,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8208","Furnas11006","Symphoricarpos occidentalis","F1Schluntz",1,2018-09-28,"2",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
"8209","Furnas11006","Ratibida pinnata","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q10FC",NA
